disease,drug,phase,status,target,num_ev_strings
non-small cell lung carcinoma,GEFITINIB,3,Recruiting,EGFR,6
prostate carcinoma,GEFITINIB,2,Completed,EGFR,6
cancer,CETUXIMAB,1,Completed,EGFR,6
non-small cell lung carcinoma,ERLOTINIB,3,"Active, not recruiting",EGFR,6
lung carcinoma,GEFITINIB,1,Completed,EGFR,6
breast carcinoma,LAPATINIB,1,"Active, not recruiting",EGFR,5
esophageal carcinoma,CETUXIMAB,2,Completed,EGFR,5
head and neck squamous cell carcinoma,CETUXIMAB,2,Completed,EGFR,5
breast carcinoma,LAPATINIB,2,Unknown status,EGFR,5
breast carcinoma,ERLOTINIB,1,Completed,EGFR,5
non-small cell lung carcinoma,GEFITINIB,1,Recruiting,EGFR,5
colorectal neoplasm,CETUXIMAB,2,Completed,EGFR,5
breast neoplasm,LAPATINIB,2,Terminated,EGFR,5
non-small cell lung carcinoma,GEFITINIB,3,"Active, not recruiting",EGFR,5
head and neck malignant neoplasia,ERLOTINIB,1,Completed,EGFR,5
squamous cell carcinoma,CETUXIMAB,2,Completed,EGFR,5
head and neck squamous cell carcinoma,CETUXIMAB,3,"Active, not recruiting",EGFR,5
non-small cell lung carcinoma,ERLOTINIB,1,"Active, not recruiting",EGFR,5
hepatocellular carcinoma,ERLOTINIB,2,Completed,EGFR,5
breast carcinoma,ERLOTINIB,2,Terminated,EGFR,5
squamous cell carcinoma,CETUXIMAB,1,Recruiting,EGFR,5
rectum cancer,CETUXIMAB,2,Unknown status,EGFR,4
cancer,VARLITINIB,1,Completed,EGFR,4
prostate carcinoma,ERLOTINIB,2,Completed,EGFR,4
non-small cell lung carcinoma,CETUXIMAB,3,Completed,EGFR,4
colorectal adenocarcinoma,CETUXIMAB,1,Completed,EGFR,4
rectum cancer,CETUXIMAB,2,Completed,EGFR,4
peritoneal neoplasm,GEFITINIB,2,Completed,EGFR,4
esophageal carcinoma,CETUXIMAB,2,Terminated,EGFR,4
lung carcinoma,OSIMERTINIB,1,Recruiting,EGFR,4
colorectal carcinoma,CETUXIMAB,2,Unknown status,EGFR,4
lung carcinoma,OSIMERTINIB,2,"Active, not recruiting",EGFR,4
pancreatic carcinoma,ERLOTINIB,3,Completed,EGFR,4
ovarian carcinoma,GEFITINIB,2,Completed,EGFR,4
head and neck squamous cell carcinoma,CETUXIMAB,2,Recruiting,EGFR,4
colorectal carcinoma,GEFITINIB,2,Completed,EGFR,4
lung carcinoma,OSIMERTINIB,2,Recruiting,EGFR,4
breast neoplasm,LAPATINIB,3,Completed,EGFR,4
cancer,CETUXIMAB,2,Completed,EGFR,4
breast neoplasm,NERATINIB,1,Completed,EGFR,4
cancer,BMS-690514,1,Completed,EGFR,4
breast neoplasm,NERATINIB,2,Recruiting,EGFR,4
lung carcinoma,ERLOTINIB,2,Terminated,EGFR,4
non-small cell lung carcinoma,DACOMITINIB,1,Completed,EGFR,4
neoplasm,PANITUMUMAB,1,Completed,EGFR,4
non-small cell lung carcinoma,NECITUMUMAB,1,"Active, not recruiting",EGFR,4
neoplasm,LAPATINIB,1,Completed,EGFR,4
metastatic colorectal cancer,CETUXIMAB,2,"Active, not recruiting",EGFR,4
breast carcinoma,LAPATINIB,2,Recruiting,EGFR,4
neoplasm,ERLOTINIB,2,Completed,EGFR,4
non-small cell lung carcinoma,GEFITINIB,2,Recruiting,EGFR,4
gliosarcoma,ERLOTINIB,1,Completed,EGFR,4
non-small cell lung carcinoma,ERLOTINIB,3,Unknown status,EGFR,4
breast carcinoma,CETUXIMAB,2,Completed,EGFR,4
breast carcinoma,NERATINIB,1,Recruiting,EGFR,4
non-small cell lung carcinoma,NERATINIB,2,Completed,EGFR,4
glioblastoma multiforme,DACOMITINIB,2,Completed,EGFR,4
breast carcinoma,NERATINIB,3,"Active, not recruiting",EGFR,4
squamous cell carcinoma,DACOMITINIB,2,Unknown status,EGFR,4
head and neck squamous cell carcinoma,CETUXIMAB,1,"Active, not recruiting",EGFR,4
head and neck malignant neoplasia,CETUXIMAB,2,"Active, not recruiting",EGFR,4
head and neck malignant neoplasia,CETUXIMAB,2,Unknown status,EGFR,4
metastatic colorectal cancer,PANITUMUMAB,3,Completed,EGFR,4
non-small cell lung carcinoma,ERLOTINIB,1,Recruiting,EGFR,4
non-small cell lung carcinoma,ERLOTINIB,3,Recruiting,EGFR,4
colorectal carcinoma,CETUXIMAB,3,Unknown status,EGFR,3
lung carcinoma,GEFITINIB,3,Unknown status,EGFR,3
non-small cell lung carcinoma,AFATINIB,1,Completed,EGFR,3
renal carcinoma,ERLOTINIB,2,Completed,EGFR,3
squamous cell carcinoma,NIMOTUZUMAB,2,Withdrawn,EGFR,3
non-small cell lung carcinoma,ERLOTINIB,2,Recruiting,EGFR,3
cancer,ERLOTINIB,2,Recruiting,EGFR,3
non-small cell lung carcinoma,VANDETANIB,3,Completed,EGFR,3
cancer,ERLOTINIB,2,Completed,EGFR,3
esophageal carcinoma,CETUXIMAB,2,Unknown status,EGFR,3
cholangiocarcinoma,PANITUMUMAB,2,Completed,EGFR,3
squamous cell carcinoma,NIMOTUZUMAB,2,Unknown status,EGFR,3
metastatic colorectal cancer,PANITUMUMAB,1,Completed,EGFR,3
head and neck malignant neoplasia,CETUXIMAB,1,Terminated,EGFR,3
prostate carcinoma,LAPATINIB,2,Completed,EGFR,3
head and neck squamous cell carcinoma,CETUXIMAB,1,Terminated,EGFR,3
central nervous system cancer,VANDETANIB,1,Completed,EGFR,3
prostate carcinoma,VANDETANIB,2,Completed,EGFR,3
neoplasm,ERLOTINIB,1,Terminated,EGFR,3
non-small cell lung carcinoma,GEFITINIB,4,Completed,EGFR,3
cervical carcinoma,NIMOTUZUMAB,2,Unknown status,EGFR,3
lung carcinoma,GEFITINIB,3,Completed,EGFR,3
cancer,LAPATINIB,2,Terminated,EGFR,3
cancer,LAPATINIB,2,Completed,EGFR,3
colorectal carcinoma,GEFITINIB,1,Completed,EGFR,3
cancer,LAPATINIB,1,Completed,EGFR,3
nasopharyngeal neoplasm,CETUXIMAB,2,Completed,EGFR,3
colorectal carcinoma,ERLOTINIB,1,Completed,EGFR,3
head and neck squamous cell carcinoma,PANITUMUMAB,2,Completed,EGFR,3
thyroid carcinoma,VANDETANIB,3,"Active, not recruiting",EGFR,3
head and neck squamous cell carcinoma,CETUXIMAB,3,Completed,EGFR,3
breast neoplasm,LAPATINIB,2,"Active, not recruiting",EGFR,3
central nervous system cancer,ERLOTINIB,1,Completed,EGFR,3
anaplastic astrocytoma,ERLOTINIB,1,Completed,EGFR,3
squamous cell carcinoma,CETUXIMAB,1,Unknown status,EGFR,3
head and neck squamous cell carcinoma,CETUXIMAB,1,Completed,EGFR,3
squamous cell carcinoma,CETUXIMAB,2,"Active, not recruiting",EGFR,3
lung carcinoma,ERLOTINIB,2,"Active, not recruiting",EGFR,3
breast carcinoma,VANDETANIB,2,Terminated,EGFR,3
metastatic colorectal cancer,PANITUMUMAB,2,Unknown status,EGFR,3
breast carcinoma,LAPATINIB,3,Unknown status,EGFR,3
neoplasm,CETUXIMAB,2,Completed,EGFR,3
nasopharyngeal neoplasm,NIMOTUZUMAB,2,Recruiting,EGFR,3
breast carcinoma,LAPATINIB,3,Recruiting,EGFR,3
breast carcinoma,LAPATINIB,3,Completed,EGFR,3
colorectal carcinoma,PANITUMUMAB,2,"Active, not recruiting",EGFR,3
breast carcinoma,LAPATINIB,2,Withdrawn,EGFR,3
metastatic colorectal cancer,CETUXIMAB,1,Recruiting,EGFR,3
head and neck malignant neoplasia,GEFITINIB,1,Completed,EGFR,3
cancer,CETUXIMAB,1,"Active, not recruiting",EGFR,3
metastatic colorectal cancer,CETUXIMAB,3,Recruiting,EGFR,3
renal cell carcinoma,ERLOTINIB,2,Completed,EGFR,3
head and neck malignant neoplasia,CETUXIMAB,3,Completed,EGFR,3
breast neoplasm,LAPATINIB,2,Withdrawn,EGFR,3
esophageal carcinoma,GEFITINIB,2,Completed,EGFR,3
non-small cell lung carcinoma,BRIGATINIB,2,Recruiting,EGFR,3
colorectal carcinoma,PANITUMUMAB,2,Recruiting,EGFR,3
breast carcinoma,GEFITINIB,2,Terminated,EGFR,3
colorectal carcinoma,CETUXIMAB,2,Not yet recruiting,EGFR,3
pancreatic carcinoma,CETUXIMAB,2,Terminated,EGFR,3
non-small cell lung carcinoma,CETUXIMAB,2,"Active, not recruiting",EGFR,3
colorectal carcinoma,PANITUMUMAB,1,Terminated,EGFR,2
ovarian carcinoma,ERLOTINIB,2,Completed,EGFR,2
hepatocellular carcinoma,ERLOTINIB,2,Terminated,EGFR,2
colorectal carcinoma,PANITUMUMAB,2,Unknown status,EGFR,2
gliosarcoma,VANDETANIB,1,Completed,EGFR,2
head and neck squamous cell carcinoma,CETUXIMAB,1,Recruiting,EGFR,2
colorectal carcinoma,NERATINIB,1,Withdrawn,EGFR,2
non-small cell lung carcinoma,GEFITINIB,2,Not yet recruiting,EGFR,2
colorectal cancer,OSIMERTINIB,2,Completed,EGFR,2
head and neck malignant neoplasia,ERLOTINIB,2,"Active, not recruiting",EGFR,2
non-small cell lung carcinoma,ERLOTINIB,3,Withdrawn,EGFR,2
colorectal carcinoma,CETUXIMAB,1,Not yet recruiting,EGFR,2
colorectal carcinoma,CETUXIMAB,1,Terminated,EGFR,2
laryngeal neoplasm,CETUXIMAB,2,Terminated,EGFR,2
colorectal carcinoma,CETUXIMAB,1,Withdrawn,EGFR,2
head and neck malignant neoplasia,CUDC-101,1,Completed,EGFR,2
colorectal carcinoma,CETUXIMAB,2,Recruiting,EGFR,2
non-small cell lung carcinoma,GEFITINIB,1,Unknown status,EGFR,2
head and neck malignant neoplasia,CETUXIMAB,3,Terminated,EGFR,2
head and neck malignant neoplasia,CETUXIMAB,2,Withdrawn,EGFR,2
colorectal carcinoma,CETUXIMAB,2,Withdrawn,EGFR,2
head and neck malignant neoplasia,CETUXIMAB,2,Terminated,EGFR,2
colorectal carcinoma,CETUXIMAB,3,Terminated,EGFR,2
colorectal carcinoma,PANITUMUMAB,3,Completed,EGFR,2
head and neck malignant neoplasia,CETUXIMAB,2,Recruiting,EGFR,2
colorectal carcinoma,DACOMITINIB,1,Recruiting,EGFR,2
hypopharyngeal carcinoma,CETUXIMAB,2,Completed,EGFR,2
colorectal carcinoma,ERLOTINIB,3,Completed,EGFR,2
non-small cell lung carcinoma,GEFITINIB,2,"Active, not recruiting",EGFR,2
colorectal carcinoma,PANITUMUMAB,3,"Active, not recruiting",EGFR,2
non-small cell lung carcinoma,DACOMITINIB,1,Suspended,EGFR,2
non-small cell lung carcinoma,GEFITINIB,2,Terminated,EGFR,2
esophageal carcinoma,PANITUMUMAB,1,Completed,EGFR,2
non-small cell lung carcinoma,PYROTINIB,2,Unknown status,EGFR,2
non-small cell lung carcinoma,NECITUMUMAB,1,Recruiting,EGFR,2
esophageal carcinoma,ERLOTINIB,2,Completed,EGFR,2
non-small cell lung carcinoma,NECITUMUMAB,2,Completed,EGFR,2
esophageal carcinoma,ERLOTINIB,2,Terminated,EGFR,2
non-small cell lung carcinoma,POZIOTINIB,2,Recruiting,EGFR,2
esophageal carcinoma,GEFITINIB,1,Terminated,EGFR,2
esophageal carcinoma,GEFITINIB,2,Terminated,EGFR,2
non-small cell lung carcinoma,ERLOTINIB,1,Withdrawn,EGFR,2
non-small cell lung carcinoma,EGF816,1,Recruiting,EGFR,2
esophageal carcinoma,NIMOTUZUMAB,2,Unknown status,EGFR,2
non-small cell lung carcinoma,ERLOTINIB,1,Unknown status,EGFR,2
ovarian carcinoma,CETUXIMAB,2,Completed,EGFR,2
non-small cell lung carcinoma,OSIMERTINIB,4,n/a,EGFR,2
non-small cell lung carcinoma,OSIMERTINIB,4,Not yet recruiting,EGFR,2
pancreatic adenocarcinoma,ERLOTINIB,1,"Active, not recruiting",EGFR,2
non-small cell lung carcinoma,OSIMERTINIB,3,Recruiting,EGFR,2
non-small cell lung carcinoma,OSIMERTINIB,2,Completed,EGFR,2
non-small cell lung carcinoma,OSIMERTINIB,1,Not yet recruiting,EGFR,2
non-small cell lung carcinoma,OSIMERTINIB,1,Completed,EGFR,2
gastric adenocarcinoma,CETUXIMAB,2,Completed,EGFR,2
non-small cell lung carcinoma,OLMUTINIB,2,"Active, not recruiting",EGFR,2
non-small cell lung carcinoma,NIMOTUZUMAB,2,Terminated,EGFR,2
gastric carcinoma,LAPATINIB,2,Completed,EGFR,2
head and neck squamous cell carcinoma,DACOMITINIB,1,Completed,EGFR,2
head and neck malignant neoplasia,ZALUTUMUMAB,3,Completed,EGFR,2
head and neck squamous cell carcinoma,DACOMITINIB,2,Completed,EGFR,2
head and neck squamous cell carcinoma,ERLOTINIB,1,Completed,EGFR,2
colorectal carcinoma,VANDETANIB,1,Completed,EGFR,2
colorectal neoplasm,AFATINIB,2,Completed,EGFR,2
non-small cell lung carcinoma,CETUXIMAB,2,Terminated,EGFR,2
oral cavity cancer,DACOMITINIB,1,Completed,EGFR,2
hepatocellular carcinoma,CETUXIMAB,2,Completed,EGFR,2
glioblastoma multiforme,OSIMERTINIB,2,Recruiting,EGFR,2
non-small cell lung carcinoma,GEFITINIB,3,Not yet recruiting,EGFR,2
glioblastoma multiforme,NERATINIB,2,Recruiting,EGFR,2
non-small cell lung carcinoma,GEFITINIB,3,Terminated,EGFR,2
non-small cell lung carcinoma,GEFITINIB,3,Unknown status,EGFR,2
glioblastoma multiforme,GEFITINIB,2,Completed,EGFR,2
non-small cell lung carcinoma,GEFITINIB,3,Withdrawn,EGFR,2
non-small cell lung carcinoma,DACOMITINIB,1,Recruiting,EGFR,2
non-small cell lung carcinoma,VANDETANIB,1,Terminated,EGFR,2
non-small cell lung carcinoma,VANDETANIB,1,Completed,EGFR,2
non-small cell lung carcinoma,DACOMITINIB,1,Terminated,EGFR,2
non-small cell lung carcinoma,DACOMITINIB,2,"Active, not recruiting",EGFR,2
non-small cell lung carcinoma,GEFITINIB,4,Terminated,EGFR,2
ependymoma,ERLOTINIB,2,Terminated,EGFR,2
non-small cell lung carcinoma,DACOMITINIB,3,"Active, not recruiting",EGFR,2
non-small cell lung carcinoma,ERLOTINIB,2,Withdrawn,EGFR,2
non-small cell lung carcinoma,DACOMITINIB,3,Completed,EGFR,2
esophageal carcinoma,CETUXIMAB,1,Completed,EGFR,2
colorectal cancer,CETUXIMAB,2,Completed,EGFR,2
lung carcinoma,DACOMITINIB,3,Completed,EGFR,2
colorectal adenocarcinoma,VANDETANIB,1,Completed,EGFR,2
breast carcinoma,NERATINIB,2,Not yet recruiting,EGFR,2
neoplasm,OSIMERTINIB,1,Completed,EGFR,2
male breast carcinoma,LAPATINIB,2,Completed,EGFR,2
neoplasm,OSIMERTINIB,1,"Active, not recruiting",EGFR,2
neoplasm,NERATINIB,1,Terminated,EGFR,2
breast carcinoma,PYROTINIB,3,Recruiting,EGFR,2
mesothelioma,ERLOTINIB,2,Completed,EGFR,2
mesothelioma,GEFITINIB,2,Completed,EGFR,2
squamous cell carcinoma,AFATINIB,2,Completed,EGFR,2
breast carcinoma,PYROTINIB,1,Recruiting,EGFR,2
breast carcinoma,PYROTINIB,1,Completed,EGFR,2
neoplasm,NECITUMUMAB,2,Completed,EGFR,2
metastasis,DACOMITINIB,1,Completed,EGFR,2
squamous cell carcinoma,CETUXIMAB,1,"Active, not recruiting",EGFR,2
squamous cell carcinoma,CETUXIMAB,1,Completed,EGFR,2
neoplasm,NECITUMUMAB,1,Completed,EGFR,2
neoplasm,OSIMERTINIB,4,n/a,EGFR,2
lung carcinoma,VANDETANIB,2,Terminated,EGFR,2
breast neoplasm,LAPATINIB,1,"Active, not recruiting",EGFR,2
lung carcinoma,OSIMERTINIB,3,Completed,EGFR,2
lung carcinoma,GEFITINIB,2,Unknown status,EGFR,2
cancer,ERLOTINIB,2,Terminated,EGFR,2
lung carcinoma,OSIMERTINIB,2,Not yet recruiting,EGFR,2
cancer,ERLOTINIB,1,"Active, not recruiting",EGFR,2
renal carcinoma,GEFITINIB,2,Completed,EGFR,2
lung carcinoma,OSIMERTINIB,3,"Active, not recruiting",EGFR,2
renal cell carcinoma,ERLOTINIB,1,Terminated,EGFR,2
lung carcinoma,VANDETANIB,2,Completed,EGFR,2
cancer,AC-480,1,Completed,EGFR,2
bronchoalveolar adenocarcinoma,ERLOTINIB,2,Completed,EGFR,2
renal cell carcinoma,LAPATINIB,1,Completed,EGFR,2
breast neoplasm,NERATINIB,2,Completed,EGFR,2
breast neoplasm,NERATINIB,1,Recruiting,EGFR,2
breast neoplasm,LAPATINIB,2,Recruiting,EGFR,2
breast carcinoma,NERATINIB,4,n/a,EGFR,2
breast carcinoma,LAPATINIB,1,Unknown status,EGFR,2
rectum cancer,CETUXIMAB,2,Terminated,EGFR,2
squamous cell carcinoma,CETUXIMAB,3,"Active, not recruiting",EGFR,2
upper aerodigestive tract neoplasm,AFATINIB,3,Terminated,EGFR,2
adenocarcinoma,CETUXIMAB,2,Completed,EGFR,2
upper aerodigestive tract neoplasm,CETUXIMAB,1,Completed,EGFR,2
upper aerodigestive tract neoplasm,CETUXIMAB,2,Completed,EGFR,2
neoplasm,DULIGOTUZUMAB,1,Completed,EGFR,2
upper aerodigestive tract neoplasm,CETUXIMAB,2,Unknown status,EGFR,2
Fibrolamellar Carcinoma,NERATINIB,2,Recruiting,EGFR,2
upper aerodigestive tract neoplasm,DACOMITINIB,2,Completed,EGFR,2
neoplasm,DACOMITINIB,1,Recruiting,EGFR,2
Fallopian Tube Carcinoma,GEFITINIB,2,Completed,EGFR,2
Fallopian Tube Carcinoma,ERLOTINIB,2,Completed,EGFR,2
nasopharyngeal neoplasm,NIMOTUZUMAB,3,Unknown status,EGFR,2
neoplasm,CETUXIMAB,1,Unknown status,EGFR,2
neoplasm,AFATINIB,2,Recruiting,EGFR,2
neoplasm,CETUXIMAB,1,Terminated,EGFR,2
adenocarcinoma,OSIMERTINIB,2,Recruiting,EGFR,2
neoplasm,ERLOTINIB,3,Completed,EGFR,2
metastatic colorectal cancer,PANITUMUMAB,3,Recruiting,EGFR,2
squamous cell lung carcinoma,ERLOTINIB,2,Completed,EGFR,2
metastatic colorectal cancer,CETUXIMAB,2,Unknown status,EGFR,2
metastatic colorectal cancer,ERLOTINIB,2,Terminated,EGFR,2
brain neoplasm,DACOMITINIB,2,Terminated,EGFR,2
squamous cell carcinoma,OSIMERTINIB,2,Recruiting,EGFR,2
neoplasm,LAPATINIB,1,Terminated,EGFR,2
bladder carcinoma,PANITUMUMAB,2,Terminated,EGFR,2
neoplasm,GEFITINIB,2,Recruiting,EGFR,2
anaplastic oligodendroglioma,ERLOTINIB,1,Completed,EGFR,2
metastatic colorectal cancer,NERATINIB,2,Recruiting,EGFR,2
bladder carcinoma,GEFITINIB,2,Completed,EGFR,2
bladder carcinoma,ERLOTINIB,2,Completed,EGFR,2
biliary tract neoplasm,VARLITINIB,2,"Active, not recruiting",EGFR,2
thyroid carcinoma,VANDETANIB,1,Completed,EGFR,2
thyroid carcinoma,VANDETANIB,2,Completed,EGFR,2
rectum cancer,ERLOTINIB,1,Completed,EGFR,2
non-small cell lung carcinoma,AFATINIB,1,"Active, not recruiting",EGFR,2
lung carcinoma,ERLOTINIB,1,Withdrawn,EGFR,2
prostate adenocarcinoma,AFATINIB,2,Completed,EGFR,2
lung adenocarcinoma,ERLOTINIB,2,Completed,EGFR,2
carcinoma,NERATINIB,1,Completed,EGFR,2
lung adenocarcinoma,GEFITINIB,2,Not yet recruiting,EGFR,2
carcinoma,OSIMERTINIB,2,Recruiting,EGFR,2
lung carcinoma,ERLOTINIB,1,Unknown status,EGFR,2
colon carcinoma,CETUXIMAB,2,Recruiting,EGFR,2
lung adenocarcinoma,OSIMERTINIB,2,Recruiting,EGFR,2
peritoneal neoplasm,ERLOTINIB,2,Completed,EGFR,2
peritoneal neoplasm,CETUXIMAB,2,Completed,EGFR,2
central nervous system cancer,ERLOTINIB,2,Completed,EGFR,2
penile neoplasm,DACOMITINIB,2,Unknown status,EGFR,2
lung carcinoma,ERLOTINIB,1,"Active, not recruiting",EGFR,2
central nervous system cancer,GEFITINIB,2,Completed,EGFR,2
lung carcinoma,DACOMITINIB,0,Recruiting,EGFR,2
pancreatic carcinoma,ERLOTINIB,2,"Active, not recruiting",EGFR,2
central nervous system cancer,NIMOTUZUMAB,2,Completed,EGFR,2
non-small cell lung carcinoma,AFATINIB,1,Unknown status,EGFR,2
cervical carcinoma,CETUXIMAB,2,Completed,EGFR,2
lung carcinoma,GEFITINIB,2,Recruiting,EGFR,2
non-small cell lung carcinoma,AFATINIB,2,Unknown status,EGFR,2
lung carcinoma,AFATINIB,2,"Active, not recruiting",EGFR,2
pancreatic carcinoma,PANITUMUMAB,2,Completed,EGFR,2
pancreatic carcinoma,PANITUMUMAB,1,Completed,EGFR,2
pharyngeal squamous cell carcinoma,CETUXIMAB,3,"Active, not recruiting",EGFR,2
pancreatic carcinoma,LAPATINIB,2,Terminated,EGFR,2
liver disease,DACOMITINIB,1,Not yet recruiting,EGFR,2
pancreatic carcinoma,CETUXIMAB,1,Completed,EGFR,2
lung carcinoma,ERLOTINIB,3,Completed,EGFR,2
non-small cell lung carcinoma,BMS-690514,2,Completed,EGFR,2
cancer,VANDETANIB,1,Completed,EGFR,2
lung carcinoma,ERLOTINIB,2,Unknown status,EGFR,2
prostate carcinoma,PANITUMUMAB,2,Completed,EGFR,2
lung adenocarcinoma,ERLOTINIB,1,Completed,EGFR,2
lung carcinoma,GEFITINIB,2,"Active, not recruiting",EGFR,2
cancer,OSIMERTINIB,3,"Active, not recruiting",EGFR,2
carcinoma,DACOMITINIB,1,Completed,EGFR,2
rectum cancer,CETUXIMAB,1,Completed,EGFR,2
carcinoma,DACOMITINIB,2,Completed,EGFR,2
lung carcinoma,ERLOTINIB,3,Unknown status,EGFR,2
non-small cell lung carcinoma,AFATINIB,3,"Active, not recruiting",EGFR,1
neoplasm,ERLOTINIB,4,n/a,EGFR,1
non-small cell lung carcinoma,BRIGATINIB,2,Not yet recruiting,EGFR,1
non-small cell lung carcinoma,BRIGATINIB,2,"Active, not recruiting",EGFR,1
non-small cell lung carcinoma,BRIGATINIB,0,Recruiting,EGFR,1
non-small cell lung carcinoma,AFATINIB,4,Completed,EGFR,1
neoplasm,ERLOTINIB,2,Unknown status,EGFR,1
non-small cell lung carcinoma,BRIGATINIB,3,Not yet recruiting,EGFR,1
