disease,drug,phase,status,target,num_ev_strings
pain,LIDOCAINE,4,Completed,SCN3A,40
pain,LIDOCAINE,4,Completed,SCN7A,40
pain,LIDOCAINE,4,Completed,SCN2A,40
pain,LIDOCAINE,4,Completed,SCN1A,40
pain,LIDOCAINE,4,Completed,SCN8A,40
pain,LIDOCAINE,4,Completed,SCN11A,40
pain,LIDOCAINE,4,Completed,SCN10A,40
pain,LIDOCAINE,4,Completed,SCN4A,40
pain,ACETAMINOPHEN,3,Completed,PTGS1,37
pain,ACETAMINOPHEN,3,Completed,FAAH,37
pain,ACETAMINOPHEN,3,Completed,TRPV1,37
pain,ACETAMINOPHEN,3,Completed,PTGS2,37
pain,LIDOCAINE,4,n/a,SCN10A,35
pain,LIDOCAINE,4,n/a,SCN11A,35
pain,LIDOCAINE,4,n/a,SCN1A,35
pain,LIDOCAINE,4,n/a,SCN2A,35
pain,LIDOCAINE,4,n/a,SCN4A,35
pain,LIDOCAINE,4,n/a,SCN5A,35
pain,LIDOCAINE,4,n/a,SCN7A,35
pain,LIDOCAINE,4,n/a,SCN8A,35
pain,LIDOCAINE,4,n/a,SCN9A,35
pain,LIDOCAINE,4,n/a,SCN3A,35
pain,BUPIVACAINE,2,Completed,SCN4A,35
pain,NAPROXEN,4,n/a,PTGS1,32
pain,NAPROXEN,4,n/a,PTGS2,32
pain,FENTANYL,4,Completed,OPRM1,31
pain,DICLOFENAC,4,n/a,PTGS2,28
pain,DICLOFENAC,4,n/a,PTGS1,28
pain,MORPHINE,3,Completed,OPRM1,28
pain,IBUPROFEN,4,Completed,PTGS2,28
pain,IBUPROFEN,4,Completed,PTGS1,28
pain,IBUPROFEN,3,Completed,PTGS1,27
pain,BUPIVACAINE,4,n/a,SCN4A,27
pain,OXYMORPHONE,4,n/a,OPRK1,27
pain,OXYMORPHONE,4,n/a,OPRD1,27
pain,OXYMORPHONE,4,n/a,OPRM1,27
pain,IBUPROFEN,3,Completed,PTGS2,27
pain,CAPSAICIN,4,n/a,TRPV1,25
pain,MORPHINE,2,Completed,OPRM1,24
pain,METHADONE,4,n/a,OPRM1,24
pain,BUPIVACAINE,4,Recruiting,SCN4A,23
pain,LIDOCAINE,3,Completed,SCN9A,22
pain,LIDOCAINE,3,Completed,SCN11A,22
pain,LIDOCAINE,3,Completed,SCN5A,22
pain,LIDOCAINE,3,Completed,SCN7A,22
pain,LIDOCAINE,3,Completed,SCN8A,22
pain,MENTHOL,4,n/a,TRPM8,22
pain,MENTHOL,4,n/a,TRPA1,22
pain,KETOROLAC,4,Completed,PTGS2,22
pain,LIDOCAINE,3,Completed,SCN10A,22
pain,LIDOCAINE,3,Completed,SCN1A,22
pain,LIDOCAINE,3,Completed,SCN2A,22
pain,LIDOCAINE,3,Completed,SCN3A,22
pain,LIDOCAINE,3,Completed,SCN4A,22
pain,KETOROLAC,4,Completed,PTGS1,22
pain,MEPERIDINE,4,n/a,OPRM1,21
pain,OXYCODONE,3,Completed,OPRM1,21
pain,KETAMINE,4,Completed,GRIN2C,20
pain,KETAMINE,4,Completed,GRIN3A,20
pain,KETAMINE,4,Completed,GRIN2D,20
pain,KETAMINE,4,Completed,GRIN3B,20
pain,KETAMINE,4,Completed,GRIN2B,20
pain,KETAMINE,4,Completed,GRIN2A,20
pain,KETAMINE,4,Completed,GRIN1,20
pain,DEXMEDETOMIDINE,4,Completed,ADRA2C,18
pain,DEXMEDETOMIDINE,4,Completed,ADRA2A,18
pain,DEXMEDETOMIDINE,4,Completed,ADRA2B,18
pain,HYDROMORPHONE,4,Completed,OPRM1,18
pain,ROPIVACAINE,3,Completed,SCN3A,17
pain,ROPIVACAINE,3,Completed,SCN7A,17
pain,ACETAMINOPHEN,2,Completed,FAAH,17
pain,ROPIVACAINE,3,Completed,SCN5A,17
pain,ROPIVACAINE,3,Completed,SCN4A,17
pain,ACETAMINOPHEN,2,Completed,PTGS1,17
pain,ACETAMINOPHEN,2,Completed,PTGS2,17
pain,ACETAMINOPHEN,2,Completed,TRPV1,17
pain,ROPIVACAINE,3,Completed,SCN2A,17
pain,ROPIVACAINE,3,Completed,SCN1A,17
pain,ROPIVACAINE,3,Completed,SCN8A,17
pain,ROPIVACAINE,3,Completed,SCN9A,17
pain,ROPIVACAINE,3,Completed,SCN11A,17
pain,ROPIVACAINE,3,Completed,SCN10A,17
pain,TRAMADOL,4,Completed,OPRM1,17
pain,LIDOCAINE,2,Completed,SCN3A,16
pain,LIDOCAINE,2,Completed,SCN5A,16
pain,LIDOCAINE,2,Completed,SCN4A,16
pain,LIDOCAINE,2,Completed,SCN8A,16
pain,LIDOCAINE,2,Completed,SCN7A,16
pain,LIDOCAINE,2,Completed,SCN9A,16
pain,ROPIVACAINE,4,Recruiting,SCN4A,16
pain,LIDOCAINE,2,Completed,SCN10A,16
pain,ROPIVACAINE,4,Recruiting,SCN1A,16
pain,ROPIVACAINE,4,Recruiting,SCN2A,16
pain,ROPIVACAINE,4,Recruiting,SCN3A,16
pain,LIDOCAINE,2,Completed,SCN2A,16
pain,ROPIVACAINE,4,Recruiting,SCN5A,16
pain,ROPIVACAINE,4,Recruiting,SCN7A,16
pain,ROPIVACAINE,4,Recruiting,SCN9A,16
pain,ROPIVACAINE,4,Recruiting,SCN8A,16
pain,LIDOCAINE,2,Completed,SCN11A,16
pain,LIDOCAINE,2,Completed,SCN1A,16
pain,DEXAMETHASONE,4,Completed,NR3C1,16
pain,BUPIVACAINE,3,Completed,SCN4A,16
pain,ROPIVACAINE,4,Recruiting,SCN10A,16
pain,ROPIVACAINE,4,Recruiting,SCN11A,16
pain,EPINEPHRINE,4,Completed,ADRA1B,15
pain,EPINEPHRINE,4,Completed,ADRB1,15
pain,EPINEPHRINE,4,Completed,ADRA1D,15
pain,IBUPROFEN,2,Completed,PTGS2,15
pain,EPINEPHRINE,4,Completed,ADRA2A,15
pain,EPINEPHRINE,4,Completed,ADRA1A,15
pain,EPINEPHRINE,4,Completed,ADRA2B,15
pain,EPINEPHRINE,4,Completed,ADRA2C,15
pain,FENTANYL,3,Completed,OPRM1,15
pain,EPINEPHRINE,4,Completed,ADRB2,15
pain,EPINEPHRINE,4,Completed,ADRB3,15
pain,IBUPROFEN,2,Completed,PTGS1,15
pain,PROPOXYPHENE,4,n/a,OPRM1,15
pain,DICLOFENAC,3,Completed,PTGS2,15
pain,DICLOFENAC,3,Completed,PTGS1,15
pain,PRILOCAINE,4,n/a,SCN10A,14
pain,PRILOCAINE,4,n/a,SCN1A,14
pain,PRILOCAINE,4,n/a,SCN11A,14
pain,OXYCODONE,4,Completed,OPRM1,14
pain,PREGABALIN,4,Completed,CACNA2D1,14
pain,PRILOCAINE,4,n/a,SCN4A,14
pain,LIDOCAINE,4,Recruiting,SCN4A,14
pain,LIDOCAINE,4,Recruiting,SCN1A,14
pain,PRILOCAINE,4,n/a,SCN8A,14
pain,TAPENTADOL,4,n/a,OPRM1,14
pain,LIDOCAINE,4,Recruiting,SCN7A,14
pain,LIDOCAINE,4,Recruiting,SCN5A,14
pain,LIDOCAINE,4,Recruiting,SCN3A,14
pain,LIDOCAINE,4,Recruiting,SCN2A,14
pain,LIDOCAINE,4,Recruiting,SCN11A,14
pain,LIDOCAINE,4,Recruiting,SCN10A,14
pain,TAPENTADOL,4,n/a,SLC6A2,14
pain,LIDOCAINE,4,Recruiting,SCN8A,14
pain,PRILOCAINE,4,n/a,SCN9A,14
pain,PRILOCAINE,4,n/a,SCN7A,14
pain,PRILOCAINE,4,n/a,SCN5A,14
pain,PRILOCAINE,4,n/a,SCN3A,14
pain,PRILOCAINE,4,n/a,SCN2A,14
pain,LIDOCAINE,4,Recruiting,SCN9A,14
pain,KETAMINE,2,Completed,GRIN3A,13
pain,KETAMINE,2,Completed,GRIN3B,13
pain,HYDROMORPHONE,4,n/a,OPRM1,13
pain,KETAMINE,2,Completed,GRIN1,13
pain,KETAMINE,2,Completed,GRIN2A,13
pain,ASPIRIN,4,n/a,PTGS1,13
pain,KETAMINE,2,Completed,GRIN2B,13
pain,ASPIRIN,4,n/a,PTGS2,13
pain,KETAMINE,2,Completed,GRIN2D,13
pain,KETAMINE,2,Completed,GRIN2C,13
pain,ROPIVACAINE,4,Unknown status,SCN4A,12
pain,ROPIVACAINE,4,Unknown status,SCN1A,12
pain,LEVOBUPIVACAINE,4,Completed,SCN4A,12
pain,ROPIVACAINE,4,Unknown status,SCN10A,12
pain,ROPIVACAINE,4,Unknown status,SCN8A,12
pain,ROPIVACAINE,4,Unknown status,SCN11A,12
pain,PENTAZOCINE,4,n/a,SIGMAR1,12
pain,ROPIVACAINE,4,Unknown status,SCN9A,12
pain,ROPIVACAINE,4,Unknown status,SCN2A,12
pain,ROPIVACAINE,4,Unknown status,SCN3A,12
pain,GABAPENTIN,4,Completed,CACNA2D1,12
pain,ROPIVACAINE,4,Unknown status,SCN7A,12
pain,ROPIVACAINE,4,Unknown status,SCN5A,12
pain,FENTANYL,1,Completed,OPRM1,12
pain,ACETAMINOPHEN,4,Unknown status,PTGS2,11
pain,ACETAMINOPHEN,4,Unknown status,PTGS1,11
pain,ACETAMINOPHEN,4,Unknown status,FAAH,11
pain,ACETAMINOPHEN,4,Unknown status,TRPV1,11
pain,HYDROMORPHONE,3,Completed,OPRM1,11
pain,BUPIVACAINE,4,Unknown status,SCN4A,11
pain,ROPIVACAINE,4,n/a,SCN8A,10
pain,ROPIVACAINE,4,n/a,SCN7A,10
pain,ROPIVACAINE,4,n/a,SCN5A,10
pain,ROPIVACAINE,4,n/a,SCN4A,10
pain,ROPIVACAINE,4,n/a,SCN3A,10
pain,REMIFENTANIL,4,Completed,OPRM1,10
pain,TETRACAINE,3,Completed,SCN2A,10
pain,ROPIVACAINE,4,n/a,SCN2A,10
pain,ROPIVACAINE,4,n/a,SCN1A,10
pain,ROPIVACAINE,4,n/a,SCN11A,10
pain,TETRACAINE,3,Completed,SCN3A,10
pain,TETRACAINE,3,Completed,SCN9A,10
pain,TETRACAINE,3,Completed,SCN8A,10
pain,TETRACAINE,3,Completed,SCN7A,10
pain,TETRACAINE,3,Completed,SCN10A,10
pain,TETRACAINE,3,Completed,SCN11A,10
pain,TETRACAINE,3,Completed,SCN5A,10
pain,TETRACAINE,3,Completed,SCN1A,10
pain,TETRACAINE,3,Completed,SCN4A,10
pain,ROPIVACAINE,4,n/a,SCN10A,10
pain,ROPIVACAINE,4,n/a,SCN9A,10
pain,EPINEPHRINE,4,n/a,ADRA1B,10
pain,EPINEPHRINE,4,n/a,ADRA2B,10
pain,EPINEPHRINE,4,n/a,ADRB3,10
pain,EPINEPHRINE,4,n/a,ADRB2,10
pain,KETOROLAC,3,Completed,PTGS2,10
pain,BUPIVACAINE,4,Terminated,SCN4A,10
pain,KETOROLAC,3,Completed,PTGS1,10
pain,EPINEPHRINE,4,n/a,ADRB1,10
pain,TRAMADOL,3,Completed,OPRM1,10
pain,EPINEPHRINE,4,n/a,ADRA1A,10
pain,EPINEPHRINE,4,n/a,ADRA2C,10
pain,EPINEPHRINE,4,n/a,ADRA1D,10
pain,EPINEPHRINE,4,n/a,ADRA2A,10
pain,MORPHINE,4,Unknown status,OPRM1,10
pain,ACETAMINOPHEN,4,Recruiting,FAAH,9
pain,CELECOXIB,2,Completed,PTGS2,9
pain,DEXMEDETOMIDINE,2,Completed,ADRA2A,9
pain,ACETAMINOPHEN,4,Recruiting,PTGS2,9
pain,DEXMEDETOMIDINE,2,Completed,ADRA2C,9
pain,DEXMEDETOMIDINE,2,Completed,ADRA2B,9
pain,SUFENTANIL,3,Completed,OPRM1,9
pain,ACETAMINOPHEN,1,Completed,TRPV1,9
pain,ACETAMINOPHEN,1,Completed,PTGS2,9
pain,ACETAMINOPHEN,1,Completed,FAAH,9
pain,ACETAMINOPHEN,4,Recruiting,PTGS1,9
pain,ACETAMINOPHEN,4,Recruiting,TRPV1,9
pain,MORPHINE,4,Terminated,OPRM1,9
pain,NALOXONE,4,n/a,OPRD1,9
pain,SUFENTANIL,4,Completed,OPRM1,9
pain,NALOXONE,4,n/a,OPRK1,9
pain,NALOXONE,4,n/a,OPRM1,9
pain,KETOPROFEN,3,Completed,PTGS2,9
pain,KETOPROFEN,3,Completed,PTGS1,9
pain,ACETAMINOPHEN,1,Completed,PTGS1,9
pain,LIDOCAINE,4,Unknown status,SCN8A,8
pain,LIDOCAINE,4,Unknown status,SCN9A,8
pain,LIDOCAINE,4,Unknown status,SCN11A,8
pain,LIDOCAINE,4,Unknown status,SCN2A,8
pain,LIDOCAINE,4,Unknown status,SCN3A,8
pain,LIDOCAINE,4,Unknown status,SCN4A,8
pain,LIDOCAINE,4,Unknown status,SCN10A,8
pain,LIDOCAINE,4,Unknown status,SCN5A,8
pain,KETAMINE,4,Recruiting,GRIN3B,8
pain,KETAMINE,4,Recruiting,GRIN3A,8
pain,KETAMINE,4,Recruiting,GRIN2D,8
pain,KETAMINE,4,Recruiting,GRIN2C,8
pain,LIDOCAINE,4,Unknown status,SCN7A,8
pain,KETAMINE,4,Recruiting,GRIN2B,8
pain,LIDOCAINE,4,Unknown status,SCN1A,8
pain,KETAMINE,4,Recruiting,GRIN1,8
pain,HYDROMORPHONE,2,Completed,OPRM1,8
pain,KETAMINE,4,Recruiting,GRIN2A,8
pain,BUPIVACAINE,2,Recruiting,SCN4A,8
pain,ACETAMINOPHEN,4,Terminated,PTGS2,8
pain,NAPROXEN,3,Completed,PTGS2,8
pain,BUPIVACAINE,1,Completed,SCN4A,8
pain,ACETAMINOPHEN,4,Terminated,TRPV1,8
pain,NAPROXEN,3,Completed,PTGS1,8
pain,DEXAMETHASONE,4,Recruiting,NR3C1,8
pain,ACETAMINOPHEN,4,Terminated,PTGS1,8
pain,ACETAMINOPHEN,4,Terminated,FAAH,8
pain,ROPIVACAINE,2,Completed,SCN4A,7
pain,ROPIVACAINE,2,Completed,SCN5A,7
pain,ROPIVACAINE,2,Completed,SCN7A,7
pain,ROPIVACAINE,2,Completed,SCN8A,7
pain,HYDROCODONE,2,Completed,OPRM1,7
pain,KETOROLAC,2,Completed,PTGS1,7
pain,ROPIVACAINE,2,Completed,SCN10A,7
pain,ROPIVACAINE,2,Completed,SCN2A,7
pain,ETORICOXIB,3,Completed,PTGS2,7
pain,ETORICOXIB,4,Completed,PTGS2,7
pain,MORPHINE,4,Recruiting,OPRM1,7
pain,FENTANYL,4,Recruiting,OPRM1,7
pain,FENTANYL,4,Terminated,OPRM1,7
pain,HYDROCODONE,2,Completed,OPRD1,7
pain,ROPIVACAINE,2,Completed,SCN3A,7
pain,ROPIVACAINE,2,Completed,SCN9A,7
pain,ROPIVACAINE,2,Completed,SCN1A,7
pain,OXYCODONE,1,Completed,OPRM1,7
pain,PREGABALIN,3,Completed,CACNA2D1,7
pain,ROPIVACAINE,2,Completed,SCN11A,7
pain,TRAMADOL,1,Completed,OPRM1,7
pain,OXYCODONE,2,Completed,OPRM1,7
pain,DIHYDROCODEINE,4,n/a,OPRM1,7
pain,HYDROCODONE,2,Completed,OPRK1,7
pain,KETOROLAC,2,Completed,PTGS2,7
pain,CAFFEINE,4,n/a,ADORA2A,6
pain,LIDOCAINE,1,Completed,SCN8A,6
pain,LIDOCAINE,1,Completed,SCN7A,6
pain,IBUPROFEN,4,Recruiting,PTGS1,6
pain,IBUPROFEN,4,Recruiting,PTGS2,6
pain,KETAMINE,3,Completed,GRIN1,6
pain,KETAMINE,3,Completed,GRIN2A,6
pain,KETAMINE,3,Completed,GRIN2B,6
pain,KETAMINE,3,Completed,GRIN2C,6
pain,KETAMINE,3,Completed,GRIN2D,6
pain,KETAMINE,3,Completed,GRIN3A,6
pain,KETAMINE,3,Completed,GRIN3B,6
pain,LIDOCAINE,1,Completed,SCN11A,6
pain,BUPRENORPHINE,1,Completed,OPRK1,6
pain,LIDOCAINE,1,Completed,SCN5A,6
pain,LIDOCAINE,1,Completed,SCN4A,6
pain,BUPIVACAINE,4,Not yet recruiting,SCN4A,6
pain,LIDOCAINE,1,Completed,SCN10A,6
pain,LIDOCAINE,1,Completed,SCN3A,6
pain,LIDOCAINE,1,Completed,SCN2A,6
pain,LIDOCAINE,1,Completed,SCN1A,6
pain,NALBUPHINE,4,n/a,OPRD1,6
pain,NALBUPHINE,4,n/a,OPRK1,6
pain,NALBUPHINE,4,n/a,OPRM1,6
pain,BUPRENORPHINE,1,Completed,OPRM1,6
pain,CAFFEINE,4,n/a,ADORA1,6
pain,OXYCODONE,4,Recruiting,OPRM1,6
pain,LIDOCAINE,4,Not yet recruiting,SCN10A,6
pain,CODEINE,4,Completed,OPRD1,6
pain,CLONIDINE,4,Completed,ADRA2C,6
pain,BUPIVACAINE,4,"Active, not recruiting",SCN4A,6
pain,ACETAMINOPHEN,2,Recruiting,TRPV1,6
pain,ACETAMINOPHEN,2,Recruiting,PTGS2,6
pain,ACETAMINOPHEN,2,Recruiting,PTGS1,6
pain,ACETAMINOPHEN,2,Recruiting,FAAH,6
pain,CODEINE,4,Completed,OPRK1,6
pain,LIDOCAINE,4,Not yet recruiting,SCN11A,6
pain,CODEINE,4,Completed,OPRM1,6
pain,DICLOFENAC,2,Completed,PTGS2,6
pain,DICLOFENAC,2,Completed,PTGS1,6
pain,DICLOFENAC,1,Completed,PTGS2,6
pain,DICLOFENAC,1,Completed,PTGS1,6
pain,DEXKETOPROFEN,4,Completed,PTGS1,6
pain,CLONIDINE,4,Completed,ADRA2B,6
pain,CLONIDINE,4,Completed,ADRA2A,6
pain,MORPHINE,1,Completed,OPRM1,6
pain,MORPHINE,3,Recruiting,OPRM1,6
pain,CAFFEINE,4,n/a,ADORA3,6
pain,CAFFEINE,4,n/a,ADORA2B,6
pain,FENTANYL,2,Completed,OPRM1,6
pain,GABAPENTIN,4,Recruiting,CACNA2D1,6
pain,LIDOCAINE,4,Not yet recruiting,SCN9A,6
pain,DEXKETOPROFEN,4,Completed,PTGS2,6
pain,LIDOCAINE,4,Not yet recruiting,SCN7A,6
pain,LIDOCAINE,4,Not yet recruiting,SCN5A,6
chronic pain,TRAMADOL,3,Completed,OPRM1,6
pain,LIDOCAINE,4,Not yet recruiting,SCN4A,6
pain,LIDOCAINE,4,Not yet recruiting,SCN3A,6
pain,LIDOCAINE,4,Not yet recruiting,SCN2A,6
pain,LIDOCAINE,4,Not yet recruiting,SCN1A,6
pain,LIDOCAINE,4,Not yet recruiting,SCN8A,6
pain,LIDOCAINE,1,Completed,SCN9A,6
pain,VALDECOXIB,3,Completed,PTGS2,6
chronic pain,FENTANYL,3,Completed,OPRM1,6
pain,DICLOFENAC,4,Completed,PTGS2,5
chronic pain,OXYCODONE,3,Completed,OPRM1,5
pain,NALTREXONE,1,Completed,OPRK1,5
pain,NALTREXONE,1,Completed,OPRM1,5
chronic pain,FENTANYL,4,Completed,OPRM1,5
pain,NAPROXEN,1,Completed,PTGS1,5
pain,NAPROXEN,1,Completed,PTGS2,5
pain,PARECOXIB,4,Completed,PTGS2,5
pain,NICOTINE,4,Completed,CHRNA4,5
pain,NICOTINE,4,Completed,CHRNB2,5
pain,ROFECOXIB,3,Completed,PTGS2,5
pain,CODEINE,1,Completed,OPRK1,5
pain,CODEINE,1,Completed,OPRM1,5
pain,OXYMORPHONE,3,Completed,OPRM1,5
pain,OXYMORPHONE,3,Completed,OPRK1,5
pain,NALTREXONE,1,Completed,OPRD1,5
pain,DEXMEDETOMIDINE,4,Unknown status,ADRA2A,5
pain,DEXMEDETOMIDINE,4,Unknown status,ADRA2B,5
pain,DEXMEDETOMIDINE,4,Unknown status,ADRA2C,5
neuropathic pain,PREGABALIN,3,Completed,CACNA2D1,5
pain,KETOPROFEN,4,n/a,PTGS1,5
pain,KETOPROFEN,4,n/a,PTGS2,5
pain,HYDROMORPHONE,1,Completed,OPRM1,5
pain,IBUPROFEN,1,Completed,PTGS1,5
pain,IBUPROFEN,1,Completed,PTGS2,5
pain,DICLOFENAC,4,Completed,PTGS1,5
pain,MORPHINE,4,Not yet recruiting,OPRM1,5
pain,DICLOFENAC,3,Unknown status,PTGS2,5
pain,DICLOFENAC,3,Unknown status,PTGS1,5
pain,PF-05089771,1,Completed,SCN9A,5
pain,CLONIDINE,2,Completed,ADRA2A,5
pain,CLONIDINE,2,Completed,ADRA2B,5
pain,CLONIDINE,2,Completed,ADRA2C,5
pain,OXYMORPHONE,3,Completed,OPRD1,5
pain,CODEINE,1,Completed,OPRD1,5
pain,DEXAMETHASONE,4,Terminated,NR3C1,5
pain,LIDOCAINE,3,Recruiting,SCN9A,5
pain,LIDOCAINE,3,Recruiting,SCN11A,5
pain,LIDOCAINE,3,Recruiting,SCN1A,5
pain,LIDOCAINE,3,Recruiting,SCN2A,5
pain,DEXAMETHASONE,3,Completed,NR3C1,5
pain,LIDOCAINE,3,Recruiting,SCN3A,5
pain,LIDOCAINE,3,Recruiting,SCN4A,5
pain,LIDOCAINE,3,Recruiting,SCN5A,5
pain,LIDOCAINE,3,Recruiting,SCN7A,5
pain,CELECOXIB,3,Completed,PTGS2,5
pain,LIDOCAINE,3,Recruiting,SCN8A,5
pain,MORPHINE,2,Recruiting,OPRM1,5
pain,LIDOCAINE,3,Recruiting,SCN10A,5
pain,OXYCODONE,4,Unknown status,OPRM1,5
pain,ROPIVACAINE,3,Not yet recruiting,SCN4A,4
pain,LIDOCAINE,4,Terminated,SCN8A,4
pain,MEPIVACAINE,4,Completed,SCN10A,4
pain,ROPIVACAINE,3,Not yet recruiting,SCN10A,4
pain,ROPIVACAINE,4,Not yet recruiting,SCN8A,4
pain,ROPIVACAINE,4,Not yet recruiting,SCN9A,4
pain,MEPIVACAINE,4,Completed,SCN7A,4
chronic pain,METHADONE,4,Completed,OPRM1,4
pain,MEPIVACAINE,4,Completed,SCN8A,4
pain,PROPOFOL,4,Completed,GABRA2,4
pain,ROPIVACAINE,3,Not yet recruiting,SCN11A,4
pain,ROPIVACAINE,3,Not yet recruiting,SCN1A,4
pain,LIDOCAINE,4,Terminated,SCN9A,4
pain,ROPIVACAINE,3,Not yet recruiting,SCN5A,4
pain,ROPIVACAINE,3,Not yet recruiting,SCN2A,4
pain,CELECOXIB,4,Completed,PTGS2,4
pain,MEPIVACAINE,4,Completed,SCN9A,4
pain,ROPIVACAINE,3,Not yet recruiting,SCN9A,4
pain,ROPIVACAINE,3,Not yet recruiting,SCN8A,4
pain,ROPIVACAINE,4,Not yet recruiting,SCN7A,4
pain,ROPIVACAINE,3,Not yet recruiting,SCN3A,4
pain,ROPIVACAINE,3,Not yet recruiting,SCN7A,4
chronic pain,MORPHINE,4,Completed,OPRM1,4
pain,ROPIVACAINE,4,Enrolling by invitation,SCN9A,4
pain,ROPIVACAINE,4,Not yet recruiting,SCN5A,4
pain,ROPIVACAINE,4,Not yet recruiting,SCN2A,4
pain,ROPIVACAINE,4,Not yet recruiting,SCN10A,4
pain,ROPIVACAINE,4,Enrolling by invitation,SCN7A,4
pain,ROPIVACAINE,4,Enrolling by invitation,SCN5A,4
pain,ROPIVACAINE,4,Enrolling by invitation,SCN4A,4
pain,ROPIVACAINE,4,Not yet recruiting,SCN11A,4
pain,ROPIVACAINE,4,Enrolling by invitation,SCN3A,4
pain,ROPIVACAINE,4,Enrolling by invitation,SCN2A,4
pain,ROPIVACAINE,4,Enrolling by invitation,SCN1A,4
pain,ROPIVACAINE,4,Not yet recruiting,SCN1A,4
pain,BUPRENORPHINE,4,n/a,OPRM1,4
pain,ROPIVACAINE,4,Enrolling by invitation,SCN11A,4
pain,MEPIVACAINE,4,Completed,SCN11A,4
pain,ROPIVACAINE,4,Enrolling by invitation,SCN10A,4
pain,ROPIVACAINE,4,Not yet recruiting,SCN3A,4
pain,ROPIVACAINE,4,Not yet recruiting,SCN4A,4
pain,MEPIVACAINE,4,Completed,SCN5A,4
pain,CAPSAICIN,1,Completed,TRPV1,4
pain,MEPIVACAINE,4,Completed,SCN4A,4
pain,MEPIVACAINE,4,Completed,SCN3A,4
pain,ROPIVACAINE,4,Enrolling by invitation,SCN8A,4
pain,MEPIVACAINE,4,Completed,SCN2A,4
pain,MEPIVACAINE,4,Completed,SCN1A,4
pain,TETRACAINE,4,Completed,SCN10A,4
pain,BUPRENORPHINE,2,Completed,OPRK1,4
pain,TETRACAINE,4,Completed,SCN11A,4
pain,EPINEPHRINE,2,Completed,ADRA2A,4
pain,EPINEPHRINE,2,Completed,ADRA2C,4
pain,EPINEPHRINE,2,Completed,ADRB1,4
pain,EPINEPHRINE,2,Completed,ADRB2,4
pain,EPINEPHRINE,2,Completed,ADRB3,4
pain,ACETAMINOPHEN,4,Not yet recruiting,TRPV1,4
pain,ACETAMINOPHEN,4,Not yet recruiting,PTGS2,4
pain,ACETAMINOPHEN,4,Not yet recruiting,PTGS1,4
pain,ACETAMINOPHEN,4,Not yet recruiting,FAAH,4
pain,TRAMADOL,2,Completed,OPRM1,4
pain,TRAMADOL,3,Unknown status,OPRM1,4
pain,TRAMADOL,4,Recruiting,OPRM1,4
pain,PROPOFOL,4,Completed,GABRA1,4
pain,PROPOFOL,4,Completed,GABRQ,4
pain,PROPOFOL,4,Completed,GABRP,4
pain,PROPOFOL,4,Completed,GABRG3,4
pain,PROPOFOL,4,Completed,GABRG2,4
pain,PROPOFOL,4,Completed,GABRG1,4
pain,PROPOFOL,4,Completed,GABRE,4
pain,PROPOFOL,4,Completed,GABRD,4
pain,PROPOFOL,4,Completed,GABRB3,4
pain,PROPOFOL,4,Completed,GABRB2,4
pain,PROPOFOL,4,Completed,GABRB1,4
pain,PROPOFOL,4,Completed,GABRA6,4
pain,PROPOFOL,4,Completed,GABRA5,4
pain,PROPOFOL,4,Completed,GABRA4,4
pain,EPINEPHRINE,2,Completed,ADRA2B,4
