disease,drug,phase,status,target,num_ev_strings
breast carcinoma,PACLITAXEL,2,Recruiting,TUBB4A,39
breast carcinoma,PACLITAXEL,2,Recruiting,TUBB3,39
breast carcinoma,PACLITAXEL,2,Recruiting,TUBB2B,39
breast carcinoma,PACLITAXEL,2,Recruiting,TUBB6,39
breast carcinoma,PACLITAXEL,2,Recruiting,TUBB,39
breast carcinoma,PACLITAXEL,2,"Active, not recruiting",TUBB,37
breast carcinoma,PACLITAXEL,2,"Active, not recruiting",TUBB2B,37
breast carcinoma,PACLITAXEL,2,"Active, not recruiting",TUBB1,37
breast carcinoma,PACLITAXEL,2,"Active, not recruiting",TUBB8,37
breast carcinoma,PACLITAXEL,2,"Active, not recruiting",TUBB6,37
breast carcinoma,PACLITAXEL,2,"Active, not recruiting",TUBB4B,37
breast carcinoma,PACLITAXEL,2,"Active, not recruiting",TUBB4A,37
breast carcinoma,PACLITAXEL,2,"Active, not recruiting",TUBB2A,37
breast carcinoma,PACLITAXEL,2,"Active, not recruiting",TUBB3,37
breast carcinoma,TRASTUZUMAB,3,Completed,ERBB2,34
breast carcinoma,TRASTUZUMAB,2,"Active, not recruiting",ERBB2,34
breast carcinoma,DOXORUBICIN,3,Completed,TOP2A,33
breast carcinoma,ANASTROZOLE,4,n/a,CYP19A1,33
breast carcinoma,TRASTUZUMAB,1,Completed,ERBB2,32
breast carcinoma,LETROZOLE,2,Completed,CYP19A1,31
breast carcinoma,PALBOCICLIB,1,Recruiting,CCND1,30
breast carcinoma,CAPECITABINE,3,Completed,TYMS,30
breast carcinoma,TRASTUZUMAB,2,Recruiting,ERBB2,29
breast carcinoma,CAPECITABINE,2,Terminated,TYMS,28
breast carcinoma,FULVESTRANT,2,Completed,ESR2,28
breast carcinoma,FULVESTRANT,2,Completed,ESR1,28
breast carcinoma,FULVESTRANT,2,Recruiting,ESR1,25
breast carcinoma,FULVESTRANT,2,Recruiting,ESR2,25
breast carcinoma,PACLITAXEL,3,"Active, not recruiting",TUBB,24
breast carcinoma,PACLITAXEL,3,"Active, not recruiting",TUBB1,24
breast carcinoma,PACLITAXEL,3,"Active, not recruiting",TUBB2A,24
breast carcinoma,DOCETAXEL,3,"Active, not recruiting",TUBB2A,24
breast carcinoma,PACLITAXEL,3,"Active, not recruiting",TUBB2B,24
breast carcinoma,PACLITAXEL,3,"Active, not recruiting",TUBB3,24
breast carcinoma,PACLITAXEL,3,"Active, not recruiting",TUBB4B,24
breast carcinoma,PACLITAXEL,3,"Active, not recruiting",TUBB6,24
breast carcinoma,PACLITAXEL,3,"Active, not recruiting",TUBB8,24
breast carcinoma,DOCETAXEL,3,"Active, not recruiting",TUBB8,24
breast carcinoma,LETROZOLE,2,Recruiting,CYP19A1,24
breast carcinoma,PACLITAXEL,3,"Active, not recruiting",TUBB4A,24
breast carcinoma,PALBOCICLIB,2,Recruiting,CDK4,24
breast carcinoma,DOCETAXEL,3,"Active, not recruiting",TUBB6,24
breast carcinoma,DOCETAXEL,3,"Active, not recruiting",TUBB4B,24
breast carcinoma,PALBOCICLIB,2,Recruiting,CDK6,24
breast carcinoma,DOCETAXEL,3,"Active, not recruiting",TUBB1,24
breast carcinoma,DOCETAXEL,3,"Active, not recruiting",TUBB,24
breast carcinoma,DOCETAXEL,3,"Active, not recruiting",TUBB4A,24
breast carcinoma,DOCETAXEL,3,"Active, not recruiting",TUBB2B,24
breast carcinoma,DOCETAXEL,3,"Active, not recruiting",TUBB3,24
breast carcinoma,VINORELBINE,2,Completed,TUBB3,23
breast carcinoma,VINORELBINE,2,Completed,TUBB4A,23
breast carcinoma,VINORELBINE,2,Completed,TUBB8,23
breast carcinoma,VINORELBINE,2,Completed,TUBB2B,23
breast carcinoma,VINORELBINE,2,Completed,TUBB6,23
breast carcinoma,VINORELBINE,2,Completed,TUBB1,23
breast carcinoma,VINORELBINE,2,Completed,TUBB,23
breast carcinoma,VINORELBINE,2,Completed,TUBB4B,23
breast carcinoma,VINORELBINE,2,Completed,TUBB2A,23
breast carcinoma,ANASTROZOLE,2,Completed,CYP19A1,23
breast carcinoma,PALBOCICLIB,2,"Active, not recruiting",CCND1,22
breast carcinoma,CAPECITABINE,1,Completed,TYMS,22
breast carcinoma,TAMOXIFEN,2,Completed,ESR1,22
breast carcinoma,TRASTUZUMAB,2,Terminated,ERBB2,22
breast carcinoma,TRASTUZUMAB,3,"Active, not recruiting",ERBB2,22
breast carcinoma,PACLITAXEL,2,Terminated,TUBB6,21
breast carcinoma,DOCETAXEL,2,Terminated,TUBB6,21
breast carcinoma,DOCETAXEL,2,Terminated,TUBB8,21
breast carcinoma,DOCETAXEL,2,Unknown status,TUBB,21
breast carcinoma,DOCETAXEL,2,Unknown status,TUBB1,21
breast carcinoma,DOCETAXEL,2,Unknown status,TUBB2A,21
breast carcinoma,DOCETAXEL,2,Unknown status,TUBB2B,21
breast carcinoma,DOCETAXEL,2,Terminated,TUBB1,21
breast carcinoma,DOCETAXEL,2,Terminated,TUBB,21
breast carcinoma,DOCETAXEL,2,Unknown status,TUBB3,21
breast carcinoma,PACLITAXEL,2,Terminated,TUBB8,21
breast carcinoma,PACLITAXEL,2,Terminated,TUBB4B,21
breast carcinoma,METHOTREXATE,3,Completed,DHFR,21
breast carcinoma,PACLITAXEL,2,Terminated,TUBB4A,21
breast carcinoma,PACLITAXEL,2,Terminated,TUBB3,21
breast carcinoma,PACLITAXEL,2,Terminated,TUBB2B,21
breast carcinoma,PACLITAXEL,2,Terminated,TUBB2A,21
breast carcinoma,PACLITAXEL,2,Terminated,TUBB1,21
breast carcinoma,PACLITAXEL,2,Terminated,TUBB,21
breast carcinoma,DOCETAXEL,2,Unknown status,TUBB4A,21
breast carcinoma,DOCETAXEL,2,Unknown status,TUBB4B,21
breast carcinoma,DOCETAXEL,2,Unknown status,TUBB6,21
breast carcinoma,DOCETAXEL,2,Unknown status,TUBB8,21
breast carcinoma,FILGRASTIM,2,Completed,CSF3R,21
breast carcinoma,DOCETAXEL,2,Terminated,TUBB4B,21
breast carcinoma,DOCETAXEL,1,Completed,TUBB1,21
breast carcinoma,DOCETAXEL,1,Completed,TUBB4A,21
breast carcinoma,DOCETAXEL,1,Completed,TUBB8,21
breast carcinoma,DOCETAXEL,1,Completed,TUBB2B,21
breast carcinoma,DOCETAXEL,1,Completed,TUBB2A,21
breast carcinoma,DOCETAXEL,1,Completed,TUBB3,21
breast carcinoma,DOCETAXEL,1,Completed,TUBB,21
breast carcinoma,DOCETAXEL,2,Terminated,TUBB4A,21
breast carcinoma,DOCETAXEL,1,Completed,TUBB4B,21
breast carcinoma,DOCETAXEL,1,Completed,TUBB6,21
breast carcinoma,LETROZOLE,4,n/a,CYP19A1,21
breast carcinoma,DOCETAXEL,2,Terminated,TUBB2A,21
breast carcinoma,DOCETAXEL,2,Terminated,TUBB2B,21
breast carcinoma,DOCETAXEL,2,Terminated,TUBB3,21
breast carcinoma,LAPATINIB,2,Completed,EGFR,20
breast carcinoma,LAPATINIB,2,Completed,ERBB2,20
breast carcinoma,EXEMESTANE,2,Completed,CYP19A1,19
breast carcinoma,DOXORUBICIN,2,Unknown status,TOP2A,19
breast carcinoma,PACLITAXEL,1,Recruiting,TUBB2A,18
breast carcinoma,PACLITAXEL,1,Recruiting,TUBB4B,18
breast carcinoma,FULVESTRANT,2,"Active, not recruiting",ESR1,18
breast carcinoma,PACLITAXEL,1,Recruiting,TUBB4A,18
breast carcinoma,PACLITAXEL,1,Recruiting,TUBB1,18
breast carcinoma,PACLITAXEL,1,Recruiting,TUBB3,18
breast carcinoma,PACLITAXEL,1,Recruiting,TUBB6,18
breast carcinoma,PACLITAXEL,1,Recruiting,TUBB,18
breast carcinoma,FULVESTRANT,2,"Active, not recruiting",ESR2,18
breast carcinoma,PACLITAXEL,1,Recruiting,TUBB8,18
breast carcinoma,PACLITAXEL,1,Recruiting,TUBB2B,18
breast carcinoma,PACLITAXEL,2,Unknown status,TUBB2A,18
breast carcinoma,PACLITAXEL,2,Unknown status,TUBB3,18
breast carcinoma,PACLITAXEL,2,Unknown status,TUBB2B,18
breast carcinoma,PACLITAXEL,2,Unknown status,TUBB4B,18
breast carcinoma,PACLITAXEL,2,Unknown status,TUBB6,18
breast carcinoma,PACLITAXEL,2,Unknown status,TUBB1,18
breast carcinoma,PACLITAXEL,2,Unknown status,TUBB8,18
breast carcinoma,CAPECITABINE,2,Recruiting,TYMS,18
breast carcinoma,PACLITAXEL,2,Unknown status,TUBB,18
breast carcinoma,PACLITAXEL,2,Unknown status,TUBB4A,18
breast carcinoma,IXABEPILONE,2,Completed,TUBB,17
breast carcinoma,ANASTROZOLE,3,Completed,CYP19A1,17
breast carcinoma,IXABEPILONE,2,Completed,TUBB1,17
breast carcinoma,IXABEPILONE,2,Completed,TUBB2B,17
breast carcinoma,IXABEPILONE,2,Completed,TUBB3,17
breast carcinoma,IXABEPILONE,2,Completed,TUBB4A,17
breast carcinoma,DOXORUBICIN,2,Terminated,TOP2A,17
breast carcinoma,IXABEPILONE,2,Completed,TUBB4B,17
breast carcinoma,IXABEPILONE,2,Completed,TUBB6,17
breast carcinoma,IXABEPILONE,2,Completed,TUBB2A,17
breast carcinoma,IXABEPILONE,2,Completed,TUBB8,17
breast carcinoma,DOXORUBICIN,1,Completed,TOP2A,16
breast carcinoma,PERTUZUMAB,2,"Active, not recruiting",ERBB2,16
breast carcinoma,DOXORUBICIN,2,Recruiting,TOP2A,16
breast carcinoma,DOXORUBICIN,2,"Active, not recruiting",TOP2A,16
breast carcinoma,PEMBROLIZUMAB,2,Recruiting,PDCD1,16
breast carcinoma,LETROZOLE,2,"Active, not recruiting",CYP19A1,15
breast carcinoma,PEGFILGRASTIM,2,Completed,CSF3R,15
breast carcinoma,LAPATINIB,1,Completed,EGFR,15
breast carcinoma,PALBOCICLIB,1,Recruiting,CDK4,15
breast carcinoma,PALBOCICLIB,1,Recruiting,CDK6,15
breast carcinoma,LAPATINIB,1,Completed,ERBB2,15
breast carcinoma,TRASTUZUMAB,1,Terminated,ERBB2,15
breast carcinoma,VINORELBINE,2,Terminated,TUBB2B,14
breast carcinoma,VINORELBINE,2,Terminated,TUBB8,14
breast carcinoma,ERIBULIN,2,Completed,TUBB1,14
breast carcinoma,ERIBULIN,2,Completed,TUBB,14
breast carcinoma,ERIBULIN,2,Completed,TUBB2B,14
breast carcinoma,VINORELBINE,2,Terminated,TUBB6,14
breast carcinoma,VINORELBINE,2,Terminated,TUBB4B,14
breast carcinoma,VINORELBINE,2,Terminated,TUBB4A,14
breast carcinoma,GEFITINIB,2,Completed,EGFR,14
breast carcinoma,VINORELBINE,2,Terminated,TUBB3,14
breast carcinoma,ERIBULIN,2,Completed,TUBB4A,14
breast carcinoma,VINORELBINE,2,Terminated,TUBB2A,14
breast carcinoma,VINORELBINE,2,Terminated,TUBB,14
breast carcinoma,ERIBULIN,2,Completed,TUBB3,14
breast carcinoma,NERATINIB,2,Recruiting,ERBB2,14
breast carcinoma,TAMOXIFEN,3,Unknown status,ESR1,14
breast carcinoma,TAMOXIFEN,2,Recruiting,ESR1,14
breast carcinoma,LETROZOLE,3,"Active, not recruiting",CYP19A1,14
breast carcinoma,PERTUZUMAB,2,Recruiting,ERBB2,14
breast carcinoma,ERIBULIN,2,Completed,TUBB2A,14
breast carcinoma,NERATINIB,1,Completed,EGFR,14
breast carcinoma,NERATINIB,1,Completed,ERBB2,14
breast carcinoma,ERIBULIN,2,Completed,TUBB6,14
breast carcinoma,ERIBULIN,2,Completed,TUBB4B,14
breast carcinoma,NERATINIB,2,Recruiting,EGFR,14
breast carcinoma,VINORELBINE,2,Terminated,TUBB1,14
breast carcinoma,DOCETAXEL,2,Recruiting,TUBB4B,14
breast carcinoma,PACLITAXEL,3,Recruiting,TUBB8,14
breast carcinoma,PACLITAXEL,3,Recruiting,TUBB,14
breast carcinoma,PACLITAXEL,3,Recruiting,TUBB1,14
breast carcinoma,PACLITAXEL,3,Recruiting,TUBB2A,14
breast carcinoma,PACLITAXEL,3,Recruiting,TUBB2B,14
breast carcinoma,PACLITAXEL,3,Recruiting,TUBB6,14
breast carcinoma,DOCETAXEL,2,Recruiting,TUBB,14
breast carcinoma,ERIBULIN,2,Completed,TUBB8,14
breast carcinoma,PACLITAXEL,3,Recruiting,TUBB3,14
breast carcinoma,DOCETAXEL,2,Recruiting,TUBB8,14
breast carcinoma,DOCETAXEL,2,Recruiting,TUBB6,14
breast carcinoma,DOCETAXEL,2,Recruiting,TUBB1,14
breast carcinoma,DOCETAXEL,2,Recruiting,TUBB2A,14
breast carcinoma,DOCETAXEL,2,Recruiting,TUBB2B,14
breast carcinoma,DOXORUBICIN,3,"Active, not recruiting",TOP2A,14
breast carcinoma,PACLITAXEL,3,Recruiting,TUBB4A,14
breast carcinoma,DOCETAXEL,2,Recruiting,TUBB3,14
breast carcinoma,BEVACIZUMAB,3,Completed,VEGFA,14
breast carcinoma,PACLITAXEL,3,Recruiting,TUBB4B,14
breast carcinoma,DOCETAXEL,2,Recruiting,TUBB4A,14
breast carcinoma,TRASTUZUMAB,3,Recruiting,ERBB2,14
breast carcinoma,LAPATINIB,2,Terminated,EGFR,13
breast carcinoma,DOCETAXEL,2,"Active, not recruiting",TUBB2A,13
breast carcinoma,DOCETAXEL,2,"Active, not recruiting",TUBB8,13
breast carcinoma,CAPECITABINE,3,"Active, not recruiting",TYMS,13
breast carcinoma,LAPATINIB,2,Terminated,ERBB2,13
breast carcinoma,DOCETAXEL,2,"Active, not recruiting",TUBB6,13
breast carcinoma,DOCETAXEL,2,"Active, not recruiting",TUBB4B,13
breast carcinoma,DOCETAXEL,2,"Active, not recruiting",TUBB4A,13
breast carcinoma,TRASTUZUMAB,1,"Active, not recruiting",ERBB2,13
breast carcinoma,DOCETAXEL,2,"Active, not recruiting",TUBB3,13
breast carcinoma,DOCETAXEL,2,"Active, not recruiting",TUBB2B,13
breast carcinoma,LETROZOLE,2,Terminated,CYP19A1,13
breast carcinoma,DOCETAXEL,2,"Active, not recruiting",TUBB,13
breast carcinoma,DOCETAXEL,2,"Active, not recruiting",TUBB1,13
breast carcinoma,LETROZOLE,1,Recruiting,CYP19A1,12
breast carcinoma,PALBOCICLIB,3,"Active, not recruiting",CCND1,12
breast carcinoma,CAPECITABINE,2,Unknown status,TYMS,12
breast carcinoma,EVEROLIMUS,2,Completed,FKBP1A,12
breast carcinoma,BEVACIZUMAB,2,Terminated,VEGFA,12
breast carcinoma,TRASTUZUMAB,2,Unknown status,ERBB2,12
breast carcinoma,PACLITAXEL,3,Unknown status,TUBB8,12
breast carcinoma,LETROZOLE,3,Completed,CYP19A1,12
breast carcinoma,PACLITAXEL,4,n/a,TUBB,12
breast carcinoma,TRASTUZUMAB,1,Recruiting,ERBB2,12
breast carcinoma,PACLITAXEL,4,n/a,TUBB2A,12
breast carcinoma,PACLITAXEL,4,n/a,TUBB2B,12
breast carcinoma,PACLITAXEL,4,n/a,TUBB3,12
breast carcinoma,PACLITAXEL,4,n/a,TUBB4A,12
breast carcinoma,PACLITAXEL,4,n/a,TUBB4B,12
breast carcinoma,PACLITAXEL,4,n/a,TUBB6,12
breast carcinoma,PACLITAXEL,4,n/a,TUBB8,12
breast carcinoma,PACLITAXEL,4,n/a,TUBB1,12
breast carcinoma,PACLITAXEL,3,Unknown status,TUBB6,12
breast carcinoma,PACLITAXEL,3,Unknown status,TUBB4B,12
breast carcinoma,PACLITAXEL,3,Unknown status,TUBB4A,12
breast carcinoma,PACLITAXEL,3,Unknown status,TUBB3,12
breast carcinoma,PACLITAXEL,3,Unknown status,TUBB2B,12
breast carcinoma,PACLITAXEL,3,Unknown status,TUBB,12
breast carcinoma,PACLITAXEL,3,Unknown status,TUBB2A,12
breast carcinoma,PACLITAXEL,3,Unknown status,TUBB1,12
breast carcinoma,GEMCITABINE,3,Completed,RRM1,11
breast carcinoma,DOCETAXEL,3,Unknown status,TUBB3,11
breast carcinoma,DOCETAXEL,3,Unknown status,TUBB1,11
breast carcinoma,DOCETAXEL,3,Unknown status,TUBB2A,11
breast carcinoma,DOCETAXEL,3,Unknown status,TUBB2B,11
breast carcinoma,DOCETAXEL,3,Unknown status,TUBB8,11
breast carcinoma,DOCETAXEL,3,Unknown status,TUBB4B,11
breast carcinoma,DOCETAXEL,3,Unknown status,TUBB6,11
breast carcinoma,FILGRASTIM,3,Completed,CSF3R,11
breast carcinoma,DOCETAXEL,3,Unknown status,TUBB,11
breast carcinoma,GEMCITABINE,3,Completed,POLD1,11
breast carcinoma,GEMCITABINE,3,Completed,POLA1,11
breast carcinoma,GEMCITABINE,3,Completed,POLA2,11
breast carcinoma,GEMCITABINE,3,Completed,PRIM2,11
breast carcinoma,GEMCITABINE,3,Completed,POLD2,11
breast carcinoma,GEMCITABINE,3,Completed,POLD3,11
breast carcinoma,EXEMESTANE,2,Recruiting,CYP19A1,11
breast carcinoma,GEMCITABINE,3,Completed,POLD4,11
breast carcinoma,GEMCITABINE,3,Completed,POLE,11
breast carcinoma,EXEMESTANE,2,"Active, not recruiting",CYP19A1,11
breast carcinoma,GEMCITABINE,3,Completed,POLE3,11
breast carcinoma,GEMCITABINE,3,Completed,PRIM1,11
breast carcinoma,GEMCITABINE,3,Completed,POLE2,11
breast carcinoma,DOCETAXEL,3,Unknown status,TUBB4A,11
breast carcinoma,PACLITAXEL,1,"Active, not recruiting",TUBB3,11
breast carcinoma,PACLITAXEL,1,"Active, not recruiting",TUBB6,11
breast carcinoma,ANASTROZOLE,2,Terminated,CYP19A1,11
breast carcinoma,FULVESTRANT,3,"Active, not recruiting",ESR2,11
breast carcinoma,FULVESTRANT,3,"Active, not recruiting",ESR1,11
breast carcinoma,PACLITAXEL,1,"Active, not recruiting",TUBB2A,11
breast carcinoma,PACLITAXEL,1,"Active, not recruiting",TUBB8,11
breast carcinoma,PACLITAXEL,1,"Active, not recruiting",TUBB2B,11
breast carcinoma,PACLITAXEL,1,"Active, not recruiting",TUBB4A,11
breast carcinoma,PACLITAXEL,1,"Active, not recruiting",TUBB1,11
breast carcinoma,PALBOCICLIB,2,"Active, not recruiting",CDK6,11
breast carcinoma,PACLITAXEL,1,"Active, not recruiting",TUBB,11
breast carcinoma,FULVESTRANT,1,Recruiting,ESR2,11
breast carcinoma,PACLITAXEL,1,"Active, not recruiting",TUBB4B,11
breast carcinoma,FULVESTRANT,1,Recruiting,ESR1,11
breast carcinoma,PALBOCICLIB,2,"Active, not recruiting",CDK4,11
breast carcinoma,PACLITAXEL,1,Terminated,TUBB3,10
breast carcinoma,PACLITAXEL,1,Terminated,TUBB2A,10
breast carcinoma,PACLITAXEL,1,Terminated,TUBB2B,10
breast carcinoma,PEMBROLIZUMAB,1,Recruiting,PDCD1,10
breast carcinoma,EXEMESTANE,3,Completed,CYP19A1,10
breast carcinoma,PACLITAXEL,1,Terminated,TUBB4A,10
breast carcinoma,PERTUZUMAB,2,Completed,ERBB2,10
breast carcinoma,PACLITAXEL,1,Terminated,TUBB4B,10
breast carcinoma,PACLITAXEL,1,Terminated,TUBB8,10
breast carcinoma,PACLITAXEL,1,Terminated,TUBB6,10
breast carcinoma,PACLITAXEL,1,Terminated,TUBB1,10
breast carcinoma,PACLITAXEL,1,Terminated,TUBB,10
breast carcinoma,TAMOXIFEN,2,"Active, not recruiting",ESR1,10
breast carcinoma,TAMOXIFEN,3,"Active, not recruiting",ESR1,10
breast carcinoma,CAPECITABINE,3,Recruiting,TYMS,10
breast carcinoma,ANASTROZOLE,3,"Active, not recruiting",CYP19A1,10
breast carcinoma,ZOLEDRONIC ACID,3,Completed,FDPS,10
breast carcinoma,OLAPARIB,2,Recruiting,PARP3,9
breast carcinoma,ATEZOLIZUMAB,2,Recruiting,CD274,9
breast carcinoma,DOCETAXEL,4,n/a,TUBB6,9
breast carcinoma,DOCETAXEL,4,n/a,TUBB8,9
breast carcinoma,DOCETAXEL,4,n/a,TUBB,9
breast carcinoma,DOCETAXEL,4,n/a,TUBB1,9
breast carcinoma,DOXORUBICIN,3,Unknown status,TOP2A,9
breast carcinoma,FLUOROURACIL,2,Completed,TYMS,9
breast carcinoma,DOCETAXEL,4,n/a,TUBB2A,9
breast carcinoma,OLAPARIB,2,Recruiting,PARP2,9
breast carcinoma,OLAPARIB,2,Recruiting,PARP1,9
breast carcinoma,DOCETAXEL,4,n/a,TUBB2B,9
breast carcinoma,DOCETAXEL,4,n/a,TUBB3,9
breast carcinoma,ANASTROZOLE,2,Recruiting,CYP19A1,9
breast carcinoma,GOSERELIN,3,Completed,GNRHR,9
breast carcinoma,DOCETAXEL,4,n/a,TUBB4A,9
breast carcinoma,DOCETAXEL,4,n/a,TUBB4B,9
breast carcinoma,FLUOROURACIL,2,Unknown status,TYMS,9
breast carcinoma,SARGRAMOSTIM,2,Completed,CSF2RA,9
breast carcinoma,BEVACIZUMAB,2,Unknown status,VEGFA,8
breast carcinoma,PACLITAXEL,1,Unknown status,TUBB,8
breast carcinoma,PACLITAXEL,1,Unknown status,TUBB1,8
breast carcinoma,GEMCITABINE,2,Terminated,POLD2,8
breast carcinoma,PACLITAXEL,1,Unknown status,TUBB2A,8
breast carcinoma,FILGRASTIM,1,Completed,CSF3R,8
breast carcinoma,GEMCITABINE,2,Terminated,POLA2,8
breast carcinoma,PACLITAXEL,1,Unknown status,TUBB2B,8
breast carcinoma,TRASTUZUMAB EMTANSINE,2,"Active, not recruiting",TUBB4A,8
breast carcinoma,VINORELBINE,1,Completed,TUBB4B,8
breast carcinoma,VINORELBINE,1,Completed,TUBB4A,8
breast carcinoma,VINORELBINE,1,Completed,TUBB3,8
breast carcinoma,VINORELBINE,1,Completed,TUBB2B,8
breast carcinoma,VINORELBINE,1,Completed,TUBB2A,8
breast carcinoma,TRASTUZUMAB EMTANSINE,2,"Active, not recruiting",TUBB3,8
breast carcinoma,TRASTUZUMAB EMTANSINE,2,"Active, not recruiting",TUBB4B,8
breast carcinoma,GEMCITABINE,2,Terminated,POLD1,8
breast carcinoma,TRASTUZUMAB EMTANSINE,2,"Active, not recruiting",TUBB6,8
breast carcinoma,TRASTUZUMAB EMTANSINE,2,"Active, not recruiting",TUBB8,8
breast carcinoma,VINORELBINE,1,Completed,TUBB1,8
breast carcinoma,LETROZOLE,3,Recruiting,CYP19A1,8
breast carcinoma,VINORELBINE,1,Completed,TUBB,8
breast carcinoma,PALBOCICLIB,2,Not yet recruiting,CCND1,8
breast carcinoma,VINORELBINE,1,Completed,TUBB6,8
breast carcinoma,VINORELBINE,1,Completed,TUBB8,8
breast carcinoma,TRASTUZUMAB EMTANSINE,2,"Active, not recruiting",TUBB2B,8
breast carcinoma,TRASTUZUMAB EMTANSINE,2,"Active, not recruiting",TUBB2A,8
breast carcinoma,TRASTUZUMAB EMTANSINE,2,"Active, not recruiting",TUBB1,8
breast carcinoma,TRASTUZUMAB EMTANSINE,2,"Active, not recruiting",TUBB,8
breast carcinoma,LAPATINIB,1,Terminated,EGFR,8
breast carcinoma,LAPATINIB,1,Terminated,ERBB2,8
breast carcinoma,LAPATINIB,2,"Active, not recruiting",EGFR,8
breast carcinoma,LAPATINIB,2,"Active, not recruiting",ERBB2,8
breast carcinoma,PACLITAXEL,1,Unknown status,TUBB8,8
breast carcinoma,PACLITAXEL,1,Unknown status,TUBB6,8
breast carcinoma,PACLITAXEL,1,Unknown status,TUBB4B,8
breast carcinoma,FULVESTRANT,2,Terminated,ESR2,8
breast carcinoma,FULVESTRANT,2,Terminated,ESR1,8
