disease,drug,phase,status,target,num_ev_strings
pain,IBUPROFEN,3,Terminated,PTGS2,2
coronary artery disease,ASPIRIN,1,Completed,PTGS2,2
dysmenorrhea,MEFENAMIC ACID,2,Completed,PTGS2,2
back pain,KETOROLAC,3,Unknown status,PTGS2,2
back pain,NAPROXEN,3,Unknown status,PTGS2,2
colorectal neoplasm,CELECOXIB,1,Completed,PTGS2,2
pregnancy,ASPIRIN,4,Unknown status,PTGS2,2
coronary artery disease,ASPIRIN,3,Unknown status,PTGS2,2
heart disease,ASPIRIN,4,Completed,PTGS2,2
pain,IBUPROFEN,4,Not yet recruiting,PTGS2,2
prostate carcinoma,ASPIRIN,2,"Active, not recruiting",PTGS2,2
proctitis,MESALAMINE,3,Terminated,PTGS2,2
coronary artery disease,ASPIRIN,4,"Active, not recruiting",PTGS2,2
pain,ACETAMINOPHEN,4,Enrolling by invitation,PTGS2,2
cataract,NEPAFENAC,2,Completed,PTGS2,2
"osteoarthritis, hip",IBUPROFEN,4,Completed,PTGS2,2
ovarian carcinoma,CELECOXIB,2,Terminated,PTGS2,2
pain,KETOROLAC,4,Recruiting,PTGS2,2
pancreatitis,INDOMETHACIN,4,Unknown status,PTGS2,2
chronic pain,ACETAMINOPHEN,4,Completed,PTGS2,2
pancreatitis,INDOMETHACIN,4,Recruiting,PTGS2,2
chronic pain,ACETAMINOPHEN,3,Completed,PTGS2,2
pain,ETORICOXIB,4,Terminated,PTGS2,2
arthritis,ACETAMINOPHEN,4,n/a,PTGS2,2
coronary heart disease,ASPIRIN,4,Completed,PTGS2,2
pain,ASPIRIN,4,Completed,PTGS2,2
cardiovascular disease,ASPIRIN,3,Completed,PTGS2,2
pancreatic carcinoma,CELECOXIB,2,Completed,PTGS2,2
brain aneurysm,ASPIRIN,3,Recruiting,PTGS2,2
pain,PARECOXIB,3,Completed,PTGS2,2
pain,ETORICOXIB,1,Completed,PTGS2,2
pain,PARECOXIB,4,Terminated,PTGS2,2
cataract,BROMFENAC,2,Completed,PTGS2,2
pain,ROFECOXIB,2,Completed,PTGS2,2
dysmenorrhea,ACETAMINOPHEN,4,n/a,PTGS2,2
cataract,BROMFENAC,3,Completed,PTGS2,2
pain,ROFECOXIB,4,Terminated,PTGS2,2
coronary artery disease,ASPIRIN,2,Completed,PTGS2,2
pain,VALDECOXIB,4,Completed,PTGS2,2
pain,ACETAMINOPHEN,2,Terminated,PTGS2,2
pain,ACETAMINOPHEN,2,Unknown status,PTGS2,2
pain,ASPIRIN,1,Completed,PTGS2,2
periodontitis,ASPIRIN,2,Recruiting,PTGS2,2
dysmenorrhea,PIROXICAM,4,Completed,PTGS2,2
gout,INDOMETHACIN,3,Completed,PTGS2,2
brain infarction,ASPIRIN,1,Not yet recruiting,PTGS2,2
"osteoarthritis, hip",NAPROXEN,3,Completed,PTGS2,2
pain,KETOPROFEN,4,Completed,PTGS2,2
breast carcinoma,ACETAMINOPHEN,2,Recruiting,PTGS2,2
pain,DICLOFENAC,4,Recruiting,PTGS2,2
breast carcinoma,ASPIRIN,2,Not yet recruiting,PTGS2,2
esophageal carcinoma,ASPIRIN,3,Unknown status,PTGS2,2
"osteoarthritis, knee",DICLOFENAC,2,Completed,PTGS2,2
pain,KETOROLAC,1,Terminated,PTGS2,2
pain,ACETAMINOPHEN,3,Not yet recruiting,PTGS2,2
pain,FLURBIPROFEN,2,Completed,PTGS2,2
peripheral arterial disease,ASPIRIN,3,Recruiting,PTGS2,2
pain,ACETAMINOPHEN,3,"Active, not recruiting",PTGS2,2
coronary artery disease,CELECOXIB,4,Completed,PTGS2,2
pain,KETOROLAC,3,Not yet recruiting,PTGS2,2
pain,KETOROLAC,4,"Active, not recruiting",PTGS2,2
periodontitis,FLURBIPROFEN,2,Completed,PTGS2,2
breast neoplasm,CELECOXIB,2,Completed,PTGS2,2
gastric ulcer,ASPIRIN,3,Completed,PTGS2,2
pain,VALDECOXIB,4,Terminated,PTGS2,2
pulpitis,ACETAMINOPHEN,2,Completed,PTGS2,2
pain,CELECOXIB,4,Recruiting,PTGS2,2
ulcerative colitis,MESALAMINE,2,Recruiting,PTGS2,2
inflammation,BROMFENAC,3,Completed,PTGS2,2
acute pancreatitis,INDOMETHACIN,3,Completed,PTGS2,2
acute pancreatitis,INDOMETHACIN,3,Recruiting,PTGS2,2
migraine disorder,DEXKETOPROFEN,4,Completed,PTGS2,2
ulcerative colitis,BALSALAZIDE,3,Completed,PTGS2,2
stomach neoplasm,ROFECOXIB,3,Unknown status,PTGS2,2
migraine disorder,DICLOFENAC,4,n/a,PTGS2,2
rheumatoid arthritis,SULFASALAZINE,4,Unknown status,PTGS2,2
ulcerative colitis,MESALAMINE,2,Completed,PTGS2,2
ulcerative colitis,MESALAMINE,2,Unknown status,PTGS2,2
Disorder of lipid metabolism,ASPIRIN,3,Completed,PTGS2,2
rheumatic disease,MELOXICAM,4,n/a,PTGS2,2
infertility,ASPIRIN,3,Completed,PTGS2,2
Familial adenomatous polyposis,CELECOXIB,4,n/a,PTGS2,2
alcohol dependence,ACETAMINOPHEN,4,Completed,PTGS2,2
ulcerative colitis,MESALAMINE,3,Terminated,PTGS2,2
rheumatoid arthritis,DICLOFENAC,3,Completed,PTGS2,2
rheumatic disease,INDOMETHACIN,4,n/a,PTGS2,2
rheumatic disease,IBUPROFEN,4,n/a,PTGS2,2
sprain,KETOPROFEN,3,Completed,PTGS2,2
inflammation,BROMFENAC,4,Completed,PTGS2,2
myocardial infarction,ASPIRIN,4,Completed,PTGS2,2
osteoarthritis,CELECOXIB,2,Completed,PTGS2,2
injury,ACETAMINOPHEN,2,Recruiting,PTGS2,2
osteoarthritis,ACECLOFENAC,4,Completed,PTGS2,2
Ischemic stroke,ASPIRIN,2,Completed,PTGS2,2
Ischemic stroke,ASPIRIN,1,Withdrawn,PTGS2,2
Ischemic stroke,ASPIRIN,3,Completed,PTGS2,2
osteoarthritis,ACETAMINOPHEN,2,Completed,PTGS2,2
rheumatoid arthritis,ACETAMINOPHEN,4,Completed,PTGS2,2
inflammation,NEPAFENAC,3,Completed,PTGS2,2
inflammation,KETOROLAC,4,Completed,PTGS2,2
lung carcinoma,CELECOXIB,2,Unknown status,PTGS2,2
rheumatoid arthritis,MELOXICAM,3,Completed,PTGS2,2
Menorrhagia,NAPROXEN,4,Completed,PTGS2,2
Sciatica,ACETAMINOPHEN,4,Unknown status,PTGS2,2
acute coronary syndrome,ASPIRIN,1,Completed,PTGS2,2
acute coronary syndrome,ASPIRIN,1,Terminated,PTGS2,2
acute coronary syndrome,ASPIRIN,2,Completed,PTGS2,2
injury,ACETAMINOPHEN,2,Completed,PTGS2,2
acute coronary syndrome,ASPIRIN,4,Recruiting,PTGS2,2
osteoarthritis,ACETAMINOPHEN,4,Recruiting,PTGS2,2
Renal Colic,KETOROLAC,4,Unknown status,PTGS2,2
rheumatic disease,DICLOFENAC,4,n/a,PTGS2,2
rheumatic disease,KETOPROFEN,4,n/a,PTGS2,2
rheumatoid arthritis,DICLOFENAC,4,Completed,PTGS2,2
osteoarthritis,IBUPROFEN,1,Completed,PTGS2,2
juvenile idiopathic arthritis,MELOXICAM,3,Completed,PTGS2,2
Patent ductus arteriosus,IBUPROFEN,1,Recruiting,PTGS2,2
ankylosing spondylitis,ETORICOXIB,3,Completed,PTGS2,2
Crohn's disease,AMINOSALICYLIC ACID,2,Terminated,PTGS2,2
non-small cell lung carcinoma,ASPIRIN,2,Not yet recruiting,PTGS2,2
osteoarthritis,KETOROLAC,4,Completed,PTGS2,2
osteoarthritis,IBUPROFEN,2,Completed,PTGS2,2
Crohn's disease,MESALAMINE,2,Unknown status,PTGS2,2
Patent ductus arteriosus,INDOMETHACIN,3,Completed,PTGS2,2
ankylosing spondylitis,SULFASALAZINE,2,Unknown status,PTGS2,2
pulpitis,ACECLOFENAC,2,Completed,PTGS2,2
diverticulitis,MESALAMINE,3,Terminated,PTGS2,2
osteoarthritis,KETOPROFEN,2,Completed,PTGS2,2
osteoarthritis,KETOPROFEN,3,Completed,PTGS2,2
ankylosing spondylitis,DICLOFENAC,4,Completed,PTGS2,2
multiple myeloma,ACETAMINOPHEN,2,Completed,PTGS2,2
Crohn's disease,MESALAMINE,3,Terminated,PTGS2,2
ankylosing spondylitis,CELECOXIB,3,Completed,PTGS2,2
hepatocellular carcinoma,CELECOXIB,1,Completed,PTGS2,2
Myocardial Ischemia,ASPIRIN,3,Completed,PTGS2,2
psoriatic arthritis,SULFASALAZINE,4,Not yet recruiting,PTGS2,2
juvenile idiopathic arthritis,NAPROXEN,4,Completed,PTGS2,2
Patent ductus arteriosus,IBUPROFEN,4,Completed,PTGS2,2
Peptic ulcer,IBUPROFEN,3,Completed,PTGS2,2
hypertension,CELECOXIB,3,Completed,PTGS2,2
ankylosing spondylitis,DICLOFENAC,3,Completed,PTGS2,2
pulpitis,DICLOFENAC,2,Completed,PTGS2,2
non-small cell lung carcinoma,APRICOXIB,2,Completed,PTGS2,2
ankylosing spondylitis,CELECOXIB,4,Completed,PTGS2,2
Peptic ulcer,ASPIRIN,4,Completed,PTGS2,2
migraine disorder,KETOROLAC,4,Completed,PTGS2,2
nephrolithiasis,ACETAMINOPHEN,3,Recruiting,PTGS2,1
non-Hodgkins lymphoma,ACETAMINOPHEN,2,Terminated,PTGS2,1
neoplasm of mature B-cells,ACETAMINOPHEN,2,"Active, not recruiting",PTGS2,1
neoplasm,SULINDAC,2,"Active, not recruiting",PTGS2,1
nephrolithiasis,KETOROLAC,3,Recruiting,PTGS2,1
pain,ACETAMINOPHEN,2,Withdrawn,PTGS2,1
nephrolithiasis,ACETAMINOPHEN,4,Unknown status,PTGS2,1
pain,ACETAMINOPHEN,3,Terminated,PTGS2,1
non-Hodgkins lymphoma,ACETAMINOPHEN,2,"Active, not recruiting",PTGS2,1
neuroblastoma,CELECOXIB,1,"Active, not recruiting",PTGS2,1
neuropathic pain,KETOPROFEN,4,Not yet recruiting,PTGS2,1
neuropathic pain,CELECOXIB,2,Unknown status,PTGS2,1
neuropathic pain,NAPROXEN,2,Unknown status,PTGS2,1
neuropathic pain,ACETAMINOPHEN,4,Recruiting,PTGS2,1
pain,ACETAMINOPHEN,3,Recruiting,PTGS2,1
pain,ACETAMINOPHEN,3,Withdrawn,PTGS2,1
neuropathic pain,ACETAMINOPHEN,4,Not yet recruiting,PTGS2,1
neuropathy,SULFASALAZINE,2,Terminated,PTGS2,1
nicotine dependence,ASPIRIN,0,Completed,PTGS2,1
pain,ACETAMINOPHEN,4,"Active, not recruiting",PTGS2,1
neuropathic pain,ACETAMINOPHEN,2,Unknown status,PTGS2,1
neuropathic pain,KETOPROFEN,4,Recruiting,PTGS2,1
neuropathic pain,ACETAMINOPHEN,2,Recruiting,PTGS2,1
nicotine dependence,CELECOXIB,1,Completed,PTGS2,1
nicotine dependence,CELECOXIB,3,Completed,PTGS2,1
nicotine dependence,CELECOXIB,0,Completed,PTGS2,1
myocardial infarction,ASPIRIN,4,Recruiting,PTGS2,1
neoplasm,DICLOFENAC,1,Completed,PTGS2,1
multiple sclerosis,ACETAMINOPHEN,1,"Active, not recruiting",PTGS2,1
muscular disease,ACETAMINOPHEN,4,Completed,PTGS2,1
pain,ASPIRIN,3,Completed,PTGS2,1
multiple sclerosis,NAPROXEN,3,Completed,PTGS2,1
multiple sclerosis,IBUPROFEN,3,Completed,PTGS2,1
pain,BENZYDAMINE,4,Completed,PTGS2,1
pain,CELECOXIB,0,Terminated,PTGS2,1
multiple sclerosis,ASPIRIN,1,Not yet recruiting,PTGS2,1
multiple sclerosis,ACETAMINOPHEN,4,Recruiting,PTGS2,1
multiple sclerosis,ACETAMINOPHEN,3,Recruiting,PTGS2,1
multiple sclerosis,ACETAMINOPHEN,1,Not yet recruiting,PTGS2,1
pain,CELECOXIB,2,Recruiting,PTGS2,1
neoplasm,DEXKETOPROFEN,4,Unknown status,PTGS2,1
multiple myeloma,CELECOXIB,2,Completed,PTGS2,1
multiple myeloma,CELECOXIB,1,Completed,PTGS2,1
multiple myeloma,ASPIRIN,3,Completed,PTGS2,1
multiple myeloma,ASPIRIN,2,Unknown status,PTGS2,1
multiple myeloma,ASPIRIN,2,Not yet recruiting,PTGS2,1
multiple myeloma,ACETAMINOPHEN,3,Recruiting,PTGS2,1
pain,CELECOXIB,4,Enrolling by invitation,PTGS2,1
multiple myeloma,ACETAMINOPHEN,1,"Active, not recruiting",PTGS2,1
mucositis,ACETAMINOPHEN,2,Completed,PTGS2,1
pain,CELECOXIB,4,Not yet recruiting,PTGS2,1
muscular disease,DICLOFENAC,3,Completed,PTGS2,1
pain,ASPIRIN,2,Unknown status,PTGS2,1
muscular disease,ETODOLAC,3,Completed,PTGS2,1
muscular disease,IBUPROFEN,2,Completed,PTGS2,1
neoplasm,CELECOXIB,4,n/a,PTGS2,1
neoplasm,CELECOXIB,2,Unknown status,PTGS2,1
neoplasm,CELECOXIB,1,Terminated,PTGS2,1
neoplasm,ASPIRIN,2,Unknown status,PTGS2,1
neoplasm,ACETAMINOPHEN,4,Completed,PTGS2,1
neoplasm,ACETAMINOPHEN,2,Withdrawn,PTGS2,1
neoplasm,ACETAMINOPHEN,1,Recruiting,PTGS2,1
neoplasm,ACETAMINOPHEN,1,Completed,PTGS2,1
neck pain,IBUPROFEN,3,Completed,PTGS2,1
neck pain,DICLOFENAC,4,Completed,PTGS2,1
neck pain,ACETAMINOPHEN,2,Completed,PTGS2,1
nasopharyngeal neoplasm,CELECOXIB,3,Unknown status,PTGS2,1
nasopharyngeal neoplasm,CELECOXIB,1,Completed,PTGS2,1
nasopharyngeal neoplasm,ASPIRIN,2,Not yet recruiting,PTGS2,1
non-melanoma skin carcinoma,CELECOXIB,2,Completed,PTGS2,1
myocardial infarction,ASPIRIN,3,Unknown status,PTGS2,1
myocardial infarction,ASPIRIN,3,Terminated,PTGS2,1
myocardial infarction,ASPIRIN,3,Completed,PTGS2,1
myocardial infarction,ACETAMINOPHEN,4,Unknown status,PTGS2,1
muscular disease,IBUPROFEN,4,Completed,PTGS2,1
pain,ALOXIPRIN,4,n/a,PTGS2,1
non-melanoma skin carcinoma,ACETAMINOPHEN,3,Completed,PTGS2,1
osteoarthritis,MELOXICAM,2,Completed,PTGS2,1
non-melanoma skin carcinoma,CELECOXIB,2,Withdrawn,PTGS2,1
"osteoarthritis, hip",POLMACOXIB,2,Unknown status,PTGS2,1
"osteoarthritis, hip",DEXIBUPROFEN,4,Completed,PTGS2,1
"osteoarthritis, hip",DICLOFENAC,3,Recruiting,PTGS2,1
osteoarthritis,DICLOFENAC,3,Recruiting,PTGS2,1
"osteoarthritis, hip",DICLOFENAC,4,Completed,PTGS2,1
"osteoarthritis, hip",LUMIRACOXIB,3,Completed,PTGS2,1
"osteoarthritis, hip",NAPROXCINOD,3,Completed,PTGS2,1
osteoarthritis,CELECOXIB,4,Recruiting,PTGS2,1
