disease,drug,phase,status,target,num_ev_strings
type II diabetes mellitus,METFORMIN,4,n/a,NDUFA9,209
type II diabetes mellitus,METFORMIN,4,n/a,NDUFS8,209
type II diabetes mellitus,METFORMIN,4,n/a,NDUFS7,209
type II diabetes mellitus,METFORMIN,4,n/a,NDUFS6,209
type II diabetes mellitus,METFORMIN,4,n/a,NDUFS4,209
type II diabetes mellitus,METFORMIN,4,n/a,NDUFS3,209
type II diabetes mellitus,METFORMIN,4,n/a,NDUFS2,209
type II diabetes mellitus,METFORMIN,4,n/a,NDUFS1,209
type II diabetes mellitus,METFORMIN,4,n/a,NDUFC2,209
type II diabetes mellitus,METFORMIN,4,n/a,NDUFS5,209
type II diabetes mellitus,METFORMIN,4,n/a,NDUFC1,209
type II diabetes mellitus,METFORMIN,4,n/a,NDUFA13,209
type II diabetes mellitus,METFORMIN,4,n/a,NDUFA8,209
type II diabetes mellitus,METFORMIN,4,n/a,NDUFA7,209
type II diabetes mellitus,METFORMIN,4,n/a,NDUFA4L2,209
type II diabetes mellitus,METFORMIN,4,n/a,NDUFB8,209
type II diabetes mellitus,METFORMIN,4,n/a,NDUFV2,209
type II diabetes mellitus,METFORMIN,4,n/a,NDUFA2,209
type II diabetes mellitus,METFORMIN,4,n/a,NDUFA6,209
type II diabetes mellitus,METFORMIN,4,n/a,NDUFB9,209
type II diabetes mellitus,METFORMIN,4,n/a,NDUFA5,209
type II diabetes mellitus,METFORMIN,3,Completed,NDUFB3,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFB8,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFB7,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFB6,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFB5,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFB4,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFB2,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFAF3,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFB11,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFB9,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFB1,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFAF4,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFB10,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFS7,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFC1,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFC2,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFS1,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFS2,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFS3,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFS4,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFS5,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFS6,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFS8,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFV1,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFV2,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFV3,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFAF1,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFAF2,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFA4L2,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFAB1,172
type II diabetes mellitus,METFORMIN,3,Completed,MT-ND4,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFA11,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFA2,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFA10,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFA1,172
type II diabetes mellitus,METFORMIN,3,Completed,MT-ND6,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFA3,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFA4,172
type II diabetes mellitus,METFORMIN,3,Completed,MT-ND5,172
type II diabetes mellitus,METFORMIN,3,Completed,MT-ND4L,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFA5,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFA6,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFA7,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFA8,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFA12,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFA9,172
type II diabetes mellitus,METFORMIN,3,Completed,MT-ND3,172
type II diabetes mellitus,METFORMIN,3,Completed,MT-ND2,172
type II diabetes mellitus,METFORMIN,3,Completed,GPD2,172
type II diabetes mellitus,METFORMIN,3,Completed,MT-ND1,172
type II diabetes mellitus,METFORMIN,3,Completed,NDUFA13,172
type II diabetes mellitus,INSULIN GLARGINE,3,Completed,INSR,97
type II diabetes mellitus,INSULIN GLARGINE,4,Completed,INSR,96
type II diabetes mellitus,METFORMIN,4,Completed,NDUFA5,95
type II diabetes mellitus,METFORMIN,4,Completed,GPD2,95
type II diabetes mellitus,METFORMIN,4,Completed,MT-ND1,95
type II diabetes mellitus,METFORMIN,4,Completed,MT-ND2,95
type II diabetes mellitus,METFORMIN,4,Completed,MT-ND3,95
type II diabetes mellitus,METFORMIN,4,Completed,MT-ND4,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFA11,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFA12,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFA13,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFA1,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFB5,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFA10,95
type II diabetes mellitus,METFORMIN,4,Completed,MT-ND5,95
type II diabetes mellitus,METFORMIN,4,Completed,MT-ND6,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFA4,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFA3,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFA2,95
type II diabetes mellitus,METFORMIN,4,Completed,MT-ND4L,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFA4L2,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFA6,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFB2,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFB6,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFB7,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFB8,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFB9,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFC1,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFC2,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFS1,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFS2,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFA7,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFB4,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFS5,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFS6,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFS7,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFB3,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFS3,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFS8,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFV2,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFA8,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFA9,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFAB1,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFAF1,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFB11,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFAF3,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFAF4,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFV3,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFAF2,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFS4,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFV1,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFB10,95
type II diabetes mellitus,METFORMIN,4,Completed,NDUFB1,95
type II diabetes mellitus,GLIPIZIDE,4,n/a,KCNJ11,92
type II diabetes mellitus,GLIPIZIDE,4,n/a,ABCC8,92
type II diabetes mellitus,SITAGLIPTIN,3,Completed,DPP4,91
type II diabetes mellitus,GLYBURIDE,4,n/a,KCNJ11,81
type II diabetes mellitus,GLYBURIDE,4,n/a,ABCC8,81
type II diabetes mellitus,METFORMIN,1,Completed,NDUFS5,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFS8,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFB1,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFB10,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFB11,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFB2,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFB3,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFB5,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFB6,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFB7,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFB8,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFS4,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFB9,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFC1,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFS7,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFS1,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFV3,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFS6,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFS2,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFV2,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFV1,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFS3,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFC2,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFB4,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFAF4,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFA2,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFAF3,62
type II diabetes mellitus,METFORMIN,1,Completed,GPD2,62
type II diabetes mellitus,METFORMIN,1,Completed,MT-ND1,62
type II diabetes mellitus,METFORMIN,1,Completed,MT-ND2,62
type II diabetes mellitus,METFORMIN,1,Completed,MT-ND3,62
type II diabetes mellitus,METFORMIN,1,Completed,MT-ND4,62
type II diabetes mellitus,METFORMIN,1,Completed,MT-ND4L,62
type II diabetes mellitus,METFORMIN,1,Completed,MT-ND5,62
type II diabetes mellitus,METFORMIN,1,Completed,MT-ND6,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFA1,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFA10,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFA11,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFA12,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFA13,62
type II diabetes mellitus,VILDAGLIPTIN,3,Completed,DPP4,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFA3,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFA5,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFAF2,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFAB1,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFA9,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFA8,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFA7,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFA6,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFAF1,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFA4L2,62
type II diabetes mellitus,METFORMIN,1,Completed,NDUFA4,62
type II diabetes mellitus,METFORMIN,2,Completed,MT-ND4L,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFV3,56
type II diabetes mellitus,METFORMIN,2,Completed,GPD2,56
type II diabetes mellitus,METFORMIN,2,Completed,MT-ND1,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFA8,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFA7,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFA6,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFA5,56
type II diabetes mellitus,METFORMIN,2,Completed,MT-ND2,56
type II diabetes mellitus,METFORMIN,2,Completed,MT-ND3,56
type II diabetes mellitus,METFORMIN,2,Completed,MT-ND4,56
type II diabetes mellitus,METFORMIN,2,Completed,MT-ND5,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFA13,56
type II diabetes mellitus,METFORMIN,2,Completed,MT-ND6,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFA1,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFA10,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFV1,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFA4L2,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFA4,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFA3,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFA2,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFA11,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFA12,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFV2,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFS5,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFS8,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFS7,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFAF4,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFB10,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFAF3,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFB11,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFB2,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFAF2,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFB3,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFB4,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFB5,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFB6,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFB8,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFB9,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFC1,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFC2,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFS1,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFS2,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFS3,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFS4,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFB1,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFS6,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFA9,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFB7,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFAB1,56
type II diabetes mellitus,METFORMIN,2,Completed,NDUFAF1,56
type II diabetes mellitus,INSULIN ASPART,4,Completed,INSR,54
type II diabetes mellitus,GLIMEPIRIDE,3,Completed,KCNJ11,51
type II diabetes mellitus,GLIMEPIRIDE,3,Completed,ABCC8,51
type II diabetes mellitus,INSULIN ASPART,3,Completed,INSR,47
type II diabetes mellitus,EXENATIDE,3,Completed,GLP1R,46
type II diabetes mellitus,LIRAGLUTIDE,3,Completed,GLP1R,46
type I diabetes mellitus,INSULIN ASPART,1,Completed,INSR,44
type II diabetes mellitus,INSULIN DEGLUDEC,3,Completed,INSR,44
type II diabetes mellitus,INSULIN HUMAN,3,Completed,INSR,43
type II diabetes mellitus,INSULIN HUMAN,4,Completed,INSR,43
type II diabetes mellitus,PIOGLITAZONE,3,Completed,PPARG,43
type II diabetes mellitus,GLIMEPIRIDE,4,n/a,KCNJ11,41
type II diabetes mellitus,GLIMEPIRIDE,4,n/a,ABCC8,41
type II diabetes mellitus,PIOGLITAZONE,4,n/a,PPARG,41
type I diabetes mellitus,INSULIN ASPART,3,Completed,INSR,40
type II diabetes mellitus,SITAGLIPTIN,4,Completed,DPP4,35
type II diabetes mellitus,GLIMEPIRIDE,4,Completed,KCNJ11,34
type II diabetes mellitus,GLIMEPIRIDE,4,Completed,ABCC8,34
type I diabetes mellitus,INSULIN GLARGINE,1,Completed,INSR,32
type II diabetes mellitus,LINAGLIPTIN,3,Completed,DPP4,31
type II diabetes mellitus,SITAGLIPTIN,2,Completed,DPP4,30
type II diabetes mellitus,SITAGLIPTIN,1,Completed,DPP4,29
type II diabetes mellitus,DAPAGLIFLOZIN,3,Completed,SLC5A2,28
type II diabetes mellitus,SAXAGLIPTIN,3,Completed,DPP4,28
type I diabetes mellitus,INSULIN HUMAN,3,Completed,INSR,27
type I diabetes mellitus,INSULIN LISPRO,1,Completed,INSR,27
type I diabetes mellitus,INSULIN DETEMIR,3,Completed,INSR,26
type I diabetes mellitus,INSULIN HUMAN,2,Completed,INSR,25
type I diabetes mellitus,INSULIN GLARGINE,3,Completed,INSR,25
type I diabetes mellitus,INSULIN DEGLUDEC,1,Completed,INSR,25
type II diabetes mellitus,VILDAGLIPTIN,4,Completed,DPP4,24
type II diabetes mellitus,ROSIGLITAZONE,3,Completed,PPARG,23
type II diabetes mellitus,LIRAGLUTIDE,1,Completed,GLP1R,23
diabetes mellitus,INSULIN HUMAN,1,Completed,INSR,23
diabetes mellitus,INSULIN ASPART,1,Completed,INSR,23
type II diabetes mellitus,INSULIN DETEMIR,4,Completed,INSR,22
type II diabetes mellitus,INSULIN LISPRO,4,Completed,INSR,22
type II diabetes mellitus,LIXISENATIDE,3,Completed,GLP1R,22
type II diabetes mellitus,SEMAGLUTIDE,3,Completed,GLP1R,21
type II diabetes mellitus,PIOGLITAZONE,2,Completed,PPARG,21
type II diabetes mellitus,EXENATIDE,4,Completed,GLP1R,20
type II diabetes mellitus,DAPAGLIFLOZIN,1,Completed,SLC5A2,20
type II diabetes mellitus,ROSIGLITAZONE,4,Completed,PPARG,20
type II diabetes mellitus,INSULIN HUMAN,2,Completed,INSR,19
type II diabetes mellitus,SEMAGLUTIDE,1,Completed,GLP1R,19
type II diabetes mellitus,PIOGLITAZONE,4,Completed,PPARG,19
type I diabetes mellitus,INSULIN HUMAN,4,Completed,INSR,18
type I diabetes mellitus,INSULIN HUMAN,1,Completed,INSR,18
type II diabetes mellitus,LIRAGLUTIDE,4,Completed,GLP1R,17
type II diabetes mellitus,INSULIN DETEMIR,3,Completed,INSR,16
type II diabetes mellitus,INSULIN LISPRO,3,Completed,INSR,16
type II diabetes mellitus,LIRAGLUTIDE,2,Completed,GLP1R,16
type II diabetes mellitus,INSULIN GLARGINE,1,Completed,INSR,16
diabetes mellitus,INSULIN GLARGINE,4,Completed,INSR,16
type II diabetes mellitus,ACARBOSE,4,n/a,MGAM,16
type II diabetes mellitus,INSULIN SUSP ISOPHANE BEEF,4,Completed,INSR,16
type I diabetes mellitus,INSULIN SUSP ISOPHANE BEEF,3,Completed,INSR,16
type II diabetes mellitus,ACARBOSE,4,n/a,AMY2A,16
type II diabetes mellitus,REPAGLINIDE,4,n/a,ABCC8,15
type I diabetes mellitus,INSULIN LISPRO,3,Completed,INSR,15
type II diabetes mellitus,REPAGLINIDE,4,n/a,KCNJ11,15
type II diabetes mellitus,CANAGLIFLOZIN,3,Completed,SLC5A2,15
type II diabetes mellitus,EMPAGLIFLOZIN,3,Completed,SLC5A2,15
type I diabetes mellitus,INSULIN ASPART,4,Completed,INSR,15
type II diabetes mellitus,INSULIN HUMAN,1,Completed,INSR,15
type II diabetes mellitus,REPAGLINIDE,4,Completed,ABCC8,14
diabetes mellitus,LIRAGLUTIDE,1,Completed,GLP1R,14
type II diabetes mellitus,SAXAGLIPTIN,1,Completed,DPP4,14
diabetes mellitus,ALOGLIPTIN,3,Completed,DPP4,14
diabetes mellitus,SEMAGLUTIDE,1,Completed,GLP1R,14
type II diabetes mellitus,DAPAGLIFLOZIN,4,Recruiting,SLC5A2,14
type II diabetes mellitus,REPAGLINIDE,4,Completed,KCNJ11,14
diabetes mellitus,METFORMIN,3,Completed,MT-ND2,13
diabetes mellitus,METFORMIN,3,Completed,MT-ND4L,13
diabetes mellitus,METFORMIN,3,Completed,NDUFB1,13
diabetes mellitus,METFORMIN,3,Completed,MT-ND4,13
diabetes mellitus,METFORMIN,3,Completed,MT-ND5,13
diabetes mellitus,METFORMIN,3,Completed,NDUFB10,13
diabetes mellitus,METFORMIN,3,Completed,MT-ND3,13
diabetes mellitus,METFORMIN,3,Completed,NDUFC2,13
diabetes mellitus,METFORMIN,3,Completed,NDUFA6,13
diabetes mellitus,METFORMIN,3,Completed,MT-ND1,13
diabetes mellitus,METFORMIN,3,Completed,GPD2,13
diabetes mellitus,METFORMIN,3,Completed,NDUFB2,13
diabetes mellitus,METFORMIN,3,Completed,NDUFA7,13
diabetes mellitus,METFORMIN,3,Completed,NDUFAF4,13
diabetes mellitus,METFORMIN,3,Completed,NDUFAF3,13
diabetes mellitus,METFORMIN,3,Completed,NDUFAF2,13
diabetes mellitus,METFORMIN,3,Completed,NDUFAF1,13
diabetes mellitus,METFORMIN,3,Completed,NDUFAB1,13
diabetes mellitus,METFORMIN,3,Completed,NDUFA9,13
diabetes mellitus,METFORMIN,3,Completed,NDUFA8,13
diabetes mellitus,METFORMIN,3,Completed,NDUFB11,13
diabetes mellitus,METFORMIN,3,Completed,NDUFB3,13
diabetes mellitus,METFORMIN,3,Completed,NDUFA13,13
diabetes mellitus,METFORMIN,3,Completed,NDUFS4,13
diabetes mellitus,METFORMIN,3,Completed,NDUFA12,13
diabetes mellitus,METFORMIN,3,Completed,NDUFA3,13
diabetes mellitus,METFORMIN,3,Completed,NDUFA11,13
diabetes mellitus,METFORMIN,3,Completed,NDUFA10,13
diabetes mellitus,METFORMIN,3,Completed,NDUFS1,13
diabetes mellitus,METFORMIN,3,Completed,NDUFA4,13
diabetes mellitus,METFORMIN,3,Completed,NDUFA4L2,13
diabetes mellitus,METFORMIN,3,Completed,NDUFS2,13
diabetes mellitus,METFORMIN,3,Completed,NDUFC1,13
diabetes mellitus,METFORMIN,3,Completed,NDUFS3,13
diabetes mellitus,METFORMIN,3,Completed,NDUFA5,13
diabetes mellitus,METFORMIN,3,Completed,NDUFS5,13
diabetes mellitus,METFORMIN,3,Completed,MT-ND6,13
diabetes mellitus,METFORMIN,3,Completed,NDUFS6,13
diabetes mellitus,METFORMIN,3,Completed,NDUFS7,13
diabetes mellitus,METFORMIN,3,Completed,NDUFS8,13
diabetes mellitus,METFORMIN,3,Completed,NDUFV1,13
diabetes mellitus,METFORMIN,3,Completed,NDUFB7,13
diabetes mellitus,METFORMIN,3,Completed,NDUFV2,13
diabetes mellitus,METFORMIN,3,Completed,NDUFV3,13
diabetes mellitus,METFORMIN,3,Completed,NDUFB6,13
diabetes mellitus,METFORMIN,3,Completed,NDUFB5,13
diabetes mellitus,METFORMIN,3,Completed,NDUFA1,13
diabetes mellitus,METFORMIN,3,Completed,NDUFB4,13
diabetes mellitus,METFORMIN,3,Completed,NDUFA2,13
type II diabetes mellitus,METFORMIN,4,Unknown status,NDUFB1,13
type II diabetes mellitus,METFORMIN,4,Unknown status,NDUFV3,13
type II diabetes mellitus,METFORMIN,3,Terminated,NDUFAF2,13
type II diabetes mellitus,METFORMIN,3,Terminated,NDUFAB1,13
type II diabetes mellitus,METFORMIN,3,Terminated,NDUFA9,13
type II diabetes mellitus,METFORMIN,3,Terminated,NDUFA8,13
type II diabetes mellitus,METFORMIN,3,Terminated,NDUFA7,13
type II diabetes mellitus,METFORMIN,3,Terminated,NDUFA6,13
type II diabetes mellitus,ACARBOSE,4,Completed,MGAM,13
type II diabetes mellitus,ACARBOSE,4,Completed,AMY2A,13
type II diabetes mellitus,METFORMIN,3,Terminated,NDUFA5,13
type II diabetes mellitus,METFORMIN,3,Terminated,NDUFA4L2,13
type II diabetes mellitus,METFORMIN,3,Terminated,NDUFA4,13
type II diabetes mellitus,METFORMIN,3,Terminated,NDUFA3,13
type II diabetes mellitus,METFORMIN,3,Terminated,NDUFA2,13
type II diabetes mellitus,METFORMIN,3,Terminated,NDUFA13,13
type II diabetes mellitus,METFORMIN,3,Terminated,NDUFA12,13
type II diabetes mellitus,METFORMIN,3,Terminated,NDUFA11,13
diabetes mellitus,INSULIN DEGLUDEC,1,Completed,INSR,13
type II diabetes mellitus,METFORMIN,3,Terminated,NDUFA10,13
type II diabetes mellitus,METFORMIN,3,Terminated,NDUFA1,13
type II diabetes mellitus,METFORMIN,3,Terminated,MT-ND6,13
type II diabetes mellitus,METFORMIN,3,Terminated,MT-ND5,13
type II diabetes mellitus,METFORMIN,3,Terminated,MT-ND4L,13
type II diabetes mellitus,METFORMIN,3,Terminated,MT-ND4,13
type II diabetes mellitus,METFORMIN,3,Terminated,MT-ND3,13
type II diabetes mellitus,METFORMIN,3,Terminated,MT-ND2,13
type II diabetes mellitus,METFORMIN,3,Terminated,MT-ND1,13
type II diabetes mellitus,METFORMIN,3,Terminated,GPD2,13
diabetes mellitus,PIOGLITAZONE,3,Completed,PPARG,13
type II diabetes mellitus,METFORMIN,3,Terminated,NDUFAF1,13
type II diabetes mellitus,METFORMIN,3,Terminated,NDUFAF3,13
type II diabetes mellitus,METFORMIN,4,Unknown status,NDUFV2,13
